inter,jaccard,online_recall,precision,size,target_size,pool,pool_rate,rerank,example_id,sub_q_idx
98,0.3141025641025641,0.47804878048780486,0.47804878048780486,205,205,draft_freq_pool50,0.5,combined_edge,59,1
76,0.31932773109243695,0.4840764331210191,0.4840764331210191,157,157,draft_freq_pool50,0.5,combined_edge,86,0
104,0.2937853107344633,0.45414847161572053,0.45414847161572053,229,229,draft_freq_pool50,0.5,combined_edge,117,0
65,0.20766773162939298,0.3439153439153439,0.3439153439153439,189,189,draft_freq_pool50,0.5,combined_edge,40,0
72,0.20689655172413793,0.34285714285714286,0.34285714285714286,210,210,draft_freq_pool50,0.5,combined_edge,135,0
101,0.38697318007662834,0.5580110497237569,0.5580110497237569,181,181,draft_freq_pool50,0.5,combined_edge,117,1
118,0.2964824120603015,0.4573643410852713,0.4573643410852713,258,258,draft_freq_pool50,0.5,combined_edge,40,1
80,0.19801980198019803,0.3305785123966942,0.3305785123966942,242,242,draft_freq_pool50,0.5,combined_edge,86,1
90,0.2631578947368421,0.4166666666666667,0.4166666666666667,216,216,draft_freq_pool50,0.5,combined_edge,60,0
106,0.3212121212121212,0.48623853211009177,0.48623853211009177,218,218,draft_freq_pool50,0.5,combined_edge,135,1
130,0.37790697674418605,0.5485232067510548,0.5485232067510548,237,237,draft_freq_pool50,0.5,combined_edge,118,0
128,0.367816091954023,0.5378151260504201,0.5378151260504201,238,238,draft_freq_pool50,0.5,combined_edge,88,0
58,0.2265625,0.36942675159235666,0.36942675159235666,157,157,draft_freq_pool50,0.5,combined_edge,188,0
152,0.30278884462151395,0.4648318042813456,0.4648318042813456,327,327,draft_freq_pool50,0.5,combined_edge,60,1
56,0.22950819672131148,0.37333333333333335,0.37333333333333335,150,150,draft_freq_pool50,0.5,combined_edge,43,0
61,0.26180257510729615,0.41496598639455784,0.41496598639455784,147,147,draft_freq_pool50,0.5,combined_edge,136,0
76,0.22093023255813954,0.3619047619047619,0.3619047619047619,210,210,draft_freq_pool50,0.5,combined_edge,188,1
65,0.2159468438538206,0.3551912568306011,0.3551912568306011,183,183,draft_freq_pool50,0.5,combined_edge,88,1
98,0.3798449612403101,0.550561797752809,0.550561797752809,178,178,draft_freq_pool50,0.5,combined_edge,43,1
65,0.20123839009287925,0.33505154639175255,0.33505154639175255,194,194,draft_freq_pool50,0.5,combined_edge,88,2
111,0.4188679245283019,0.5904255319148937,0.5904255319148937,188,188,draft_freq_pool50,0.5,combined_edge,191,0
149,0.2795497185741088,0.436950146627566,0.436950146627566,341,341,draft_freq_pool50,0.5,combined_edge,13,1
114,0.30978260869565216,0.4730290456431535,0.4730290456431535,241,241,draft_freq_pool50,0.5,combined_edge,136,1
124,0.31794871794871793,0.48249027237354086,0.48249027237354086,257,257,draft_freq_pool50,0.5,combined_edge,191,1
116,0.3493975903614458,0.5178571428571429,0.5178571428571429,224,224,draft_freq_pool50,0.5,combined_edge,89,0
124,0.256198347107438,0.40789473684210525,0.40789473684210525,304,304,draft_freq_pool50,0.5,combined_edge,161,1
72,0.2589928057553957,0.4114285714285714,0.4114285714285714,175,175,draft_freq_pool50,0.5,combined_edge,44,0
130,0.3155339805825243,0.4797047970479705,0.4797047970479705,271,271,draft_freq_pool50,0.5,combined_edge,89,1
68,0.2073170731707317,0.3434343434343434,0.3434343434343434,198,198,draft_freq_pool50,0.5,combined_edge,14,0
118,0.295,0.4555984555984556,0.4555984555984556,259,259,draft_freq_pool50,0.5,combined_edge,138,0
113,0.2950391644908616,0.45564516129032256,0.45564516129032256,248,248,draft_freq_pool50,0.5,combined_edge,119,0
119,0.3242506811989101,0.4897119341563786,0.4897119341563786,243,243,draft_freq_pool50,0.5,combined_edge,162,0
93,0.19914346895074947,0.33214285714285713,0.33214285714285713,280,280,draft_freq_pool50,0.5,combined_edge,14,1
85,0.2768729641693811,0.4336734693877551,0.4336734693877551,196,196,draft_freq_pool50,0.5,combined_edge,44,1
132,0.3235294117647059,0.4888888888888889,0.4888888888888889,270,270,draft_freq_pool50,0.5,combined_edge,90,0
147,0.296969696969697,0.45794392523364486,0.45794392523364486,321,321,draft_freq_pool50,0.5,combined_edge,138,1
100,0.3246753246753247,0.49019607843137253,0.49019607843137253,204,204,draft_freq_pool50,0.5,combined_edge,119,1
95,0.23809523809523808,0.38461538461538464,0.38461538461538464,247,247,draft_freq_pool50,0.5,combined_edge,63,0
69,0.3689839572192513,0.5390625,0.5390625,128,128,draft_freq_pool50,0.5,combined_edge,15,0
115,0.19262981574539365,0.32303370786516855,0.32303370786516855,356,356,draft_freq_pool50,0.5,combined_edge,120,0
146,0.37628865979381443,0.5468164794007491,0.5468164794007491,267,267,draft_freq_pool50,0.5,combined_edge,44,2
108,0.45,0.6206896551724138,0.6206896551724138,174,174,draft_freq_pool50,0.5,combined_edge,141,0
133,0.42765273311897106,0.5990990990990991,0.5990990990990991,222,222,draft_freq_pool50,0.5,combined_edge,163,0
56,0.15384615384615385,0.26666666666666666,0.26666666666666666,210,210,draft_freq_pool50,0.5,combined_edge,90,1
86,0.38738738738738737,0.5584415584415584,0.5584415584415584,154,154,draft_freq_pool50,0.5,combined_edge,63,1
126,0.3423913043478261,0.5101214574898786,0.5101214574898786,247,247,draft_freq_pool50,0.5,combined_edge,141,1
103,0.3468013468013468,0.515,0.515,200,200,draft_freq_pool50,0.5,combined_edge,15,1
90,0.36885245901639346,0.5389221556886228,0.5389221556886228,167,167,draft_freq_pool50,0.5,combined_edge,64,0
115,0.23809523809523808,0.38461538461538464,0.38461538461538464,299,299,draft_freq_pool50,0.5,combined_edge,142,0
167,0.35913978494623655,0.5284810126582279,0.5284810126582279,316,316,draft_freq_pool50,0.5,combined_edge,163,1
119,0.3012658227848101,0.46303501945525294,0.46303501945525294,257,257,draft_freq_pool50,0.5,combined_edge,45,0
120,0.18072289156626506,0.30612244897959184,0.30612244897959184,392,392,draft_freq_pool50,0.5,combined_edge,142,1
100,0.23923444976076555,0.3861003861003861,0.3861003861003861,259,259,draft_freq_pool50,0.5,combined_edge,16,0
89,0.2956810631229236,0.4564102564102564,0.4564102564102564,195,195,draft_freq_pool50,0.5,combined_edge,64,1
149,0.31769722814498935,0.48220064724919093,0.48220064724919093,309,309,draft_freq_pool50,0.5,combined_edge,90,2
112,0.23236514522821577,0.3771043771043771,0.3771043771043771,297,297,draft_freq_pool50,0.5,combined_edge,121,0
124,0.28054298642533937,0.4381625441696113,0.4381625441696113,283,283,draft_freq_pool50,0.5,combined_edge,164,0
166,0.2974910394265233,0.4585635359116022,0.4585635359116022,362,362,draft_freq_pool50,0.5,combined_edge,16,1
128,0.26337448559670784,0.4169381107491857,0.4169381107491857,307,307,draft_freq_pool50,0.5,combined_edge,45,1
135,0.3349875930521092,0.5018587360594795,0.5018587360594795,269,269,draft_freq_pool50,0.5,combined_edge,66,0
103,0.14325452016689846,0.25060827250608275,0.25060827250608275,411,411,draft_freq_pool50,0.5,combined_edge,164,1
171,0.37254901960784315,0.5428571428571428,0.5428571428571428,315,315,draft_freq_pool50,0.5,combined_edge,121,1
96,0.24489795918367346,0.39344262295081966,0.39344262295081966,244,244,draft_freq_pool50,0.5,combined_edge,17,0
82,0.1872146118721461,0.3153846153846154,0.3153846153846154,260,260,draft_freq_pool50,0.5,combined_edge,46,0
161,0.33059548254620125,0.49691358024691357,0.49691358024691357,324,324,draft_freq_pool50,0.5,combined_edge,17,1
74,0.2624113475177305,0.4157303370786517,0.4157303370786517,178,178,draft_freq_pool50,0.5,combined_edge,68,0
84,0.3111111111111111,0.4745762711864407,0.4745762711864407,177,177,draft_freq_pool50,0.5,combined_edge,91,0
156,0.3170731707317073,0.48148148148148145,0.48148148148148145,324,324,draft_freq_pool50,0.5,combined_edge,46,1
151,0.35697399527186763,0.5261324041811847,0.5261324041811847,287,287,draft_freq_pool50,0.5,combined_edge,165,0
104,0.3880597014925373,0.5591397849462365,0.5591397849462365,186,186,draft_freq_pool50,0.5,combined_edge,68,1
54,0.17088607594936708,0.2918918918918919,0.2918918918918919,185,185,draft_freq_pool50,0.5,combined_edge,18,0
140,0.2834008097165992,0.4416403785488959,0.4416403785488959,317,317,draft_freq_pool50,0.5,combined_edge,123,0
81,0.24471299093655588,0.3932038834951456,0.3932038834951456,206,206,draft_freq_pool50,0.5,combined_edge,18,1
84,0.2198952879581152,0.3605150214592275,0.3605150214592275,233,233,draft_freq_pool50,0.5,combined_edge,91,1
86,0.18777292576419213,0.3161764705882353,0.3161764705882353,272,272,draft_freq_pool50,0.5,combined_edge,71,0
130,0.33163265306122447,0.49808429118773945,0.49808429118773945,261,261,draft_freq_pool50,0.5,combined_edge,123,1
81,0.28825622775800713,0.44751381215469616,0.44751381215469616,181,181,draft_freq_pool50,0.5,combined_edge,19,0
90,0.2459016393442623,0.39473684210526316,0.39473684210526316,228,228,draft_freq_pool50,0.5,combined_edge,166,0
109,0.16846986089644514,0.28835978835978837,0.28835978835978837,378,378,draft_freq_pool50,0.5,combined_edge,71,1
125,0.32808398950131235,0.49407114624505927,0.49407114624505927,253,253,draft_freq_pool50,0.5,combined_edge,123,2
129,0.31695331695331697,0.48134328358208955,0.48134328358208955,268,268,draft_freq_pool50,0.5,combined_edge,19,1
70,0.15021459227467812,0.26119402985074625,0.26119402985074625,268,268,draft_freq_pool50,0.5,combined_edge,166,1
82,0.18303571428571427,0.30943396226415093,0.30943396226415093,265,265,draft_freq_pool50,0.5,combined_edge,72,0
109,0.3215339233038348,0.48660714285714285,0.48660714285714285,224,224,draft_freq_pool50,0.5,combined_edge,93,0
114,0.37748344370860926,0.5480769230769231,0.5480769230769231,208,208,draft_freq_pool50,0.5,combined_edge,72,1
164,0.4039408866995074,0.5754385964912281,0.5754385964912281,285,285,draft_freq_pool50,0.5,combined_edge,123,3
129,0.33858267716535434,0.5058823529411764,0.5058823529411764,255,255,draft_freq_pool50,0.5,combined_edge,93,1
95,0.27696793002915454,0.4337899543378995,0.4337899543378995,219,219,draft_freq_pool50,0.5,combined_edge,143,0
126,0.3247422680412371,0.490272373540856,0.490272373540856,257,257,draft_freq_pool50,0.5,combined_edge,20,0
99,0.2990936555891239,0.4604651162790698,0.4604651162790698,215,215,draft_freq_pool50,0.5,combined_edge,167,0
70,0.22435897435897437,0.36649214659685864,0.36649214659685864,191,191,draft_freq_pool50,0.5,combined_edge,143,1
154,0.250814332247557,0.4010416666666667,0.4010416666666667,384,384,draft_freq_pool50,0.5,combined_edge,20,1
99,0.30275229357798167,0.4647887323943662,0.4647887323943662,213,213,draft_freq_pool50,0.5,combined_edge,167,1
133,0.293598233995585,0.4539249146757679,0.4539249146757679,293,293,draft_freq_pool50,0.5,combined_edge,21,0
73,0.24579124579124578,0.3945945945945946,0.3945945945945946,185,185,draft_freq_pool50,0.5,combined_edge,95,0
73,0.2508591065292096,0.4010989010989011,0.4010989010989011,182,182,draft_freq_pool50,0.5,combined_edge,144,0
77,0.21813031161473087,0.3581395348837209,0.3581395348837209,215,215,draft_freq_pool50,0.5,combined_edge,74,0
163,0.31285988483685223,0.4766081871345029,0.4766081871345029,342,342,draft_freq_pool50,0.5,combined_edge,21,1
77,0.25412541254125415,0.4052631578947368,0.4052631578947368,190,190,draft_freq_pool50,0.5,combined_edge,96,0
108,0.2621359223300971,0.4153846153846154,0.4153846153846154,260,260,draft_freq_pool50,0.5,combined_edge,74,1
83,0.27946127946127947,0.4368421052631579,0.4368421052631579,190,190,draft_freq_pool50,0.5,combined_edge,169,0
124,0.3069306930693069,0.4696969696969697,0.4696969696969697,264,264,draft_freq_pool50,0.5,combined_edge,169,1
92,0.2822085889570552,0.44019138755980863,0.44019138755980863,209,209,draft_freq_pool50,0.5,combined_edge,96,1
96,0.22325581395348837,0.3650190114068441,0.3650190114068441,263,263,draft_freq_pool50,0.5,combined_edge,24,0
101,0.18198198198198198,0.3079268292682927,0.3079268292682927,328,328,draft_freq_pool50,0.5,combined_edge,24,1
103,0.3355048859934853,0.5024390243902439,0.5024390243902439,205,205,draft_freq_pool50,0.5,combined_edge,97,0
101,0.31076923076923074,0.47417840375586856,0.47417840375586856,213,213,draft_freq_pool50,0.5,combined_edge,144,1
80,0.28169014084507044,0.43956043956043955,0.43956043956043955,182,182,draft_freq_pool50,0.5,combined_edge,145,0
128,0.3316062176165803,0.4980544747081712,0.4980544747081712,257,257,draft_freq_pool50,0.5,combined_edge,173,0
115,0.3168044077134986,0.4811715481171548,0.4811715481171548,239,239,draft_freq_pool50,0.5,combined_edge,145,1
92,0.2839506172839506,0.4423076923076923,0.4423076923076923,208,208,draft_freq_pool50,0.5,combined_edge,97,1
103,0.3249211356466877,0.49047619047619045,0.49047619047619045,210,210,draft_freq_pool50,0.5,combined_edge,98,0
64,0.21768707482993196,0.3575418994413408,0.3575418994413408,179,179,draft_freq_pool50,0.5,combined_edge,146,0
146,0.33796296296296297,0.5051903114186851,0.5051903114186851,289,289,draft_freq_pool50,0.5,combined_edge,146,1
75,0.29411764705882354,0.45454545454545453,0.45454545454545453,165,165,draft_freq_pool50,0.5,combined_edge,147,0
129,0.34584450402144773,0.5139442231075697,0.5139442231075697,251,251,draft_freq_pool50,0.5,combined_edge,173,1
159,0.30754352030947774,0.47041420118343197,0.47041420118343197,338,338,draft_freq_pool50,0.5,combined_edge,147,1
98,0.2916666666666667,0.45161290322580644,0.45161290322580644,217,217,draft_freq_pool50,0.5,combined_edge,98,1
108,0.21951219512195122,0.36,0.36,300,300,draft_freq_pool50,0.5,combined_edge,149,0
86,0.35833333333333334,0.5276073619631901,0.5276073619631901,163,163,draft_freq_pool50,0.5,combined_edge,174,0
109,0.3438485804416404,0.5117370892018779,0.5117370892018779,213,213,draft_freq_pool50,0.5,combined_edge,174,1
178,0.2015855039637599,0.644927536231884,0.2267515923566879,785,276,hybrid70_pool50,0.5,oracle_upper_bound,75,0
100,0.22727272727272727,0.6756756756756757,0.25510204081632654,392,148,hybrid70_pool50,0.5,oracle_upper_bound,25,0
152,0.2389937106918239,0.7450980392156863,0.2602739726027397,584,204,hybrid70_pool50,0.5,oracle_upper_bound,176,0
104,0.2180293501048218,0.6380368098159509,0.24880382775119617,418,163,hybrid70_pool50,0.5,oracle_upper_bound,150,0
125,0.1971608832807571,0.6313131313131313,0.22281639928698752,561,198,hybrid70_pool50,0.5,oracle_upper_bound,25,1
213,0.22659574468085106,0.7395833333333334,0.24624277456647398,865,288,hybrid70_pool50,0.5,oracle_upper_bound,150,1
242,0.2429718875502008,0.7781350482315113,0.26105717367853293,927,311,hybrid70_pool50,0.5,oracle_upper_bound,77,0
223,0.2516930022573363,0.8079710144927537,0.26770708283313327,833,276,hybrid70_pool50,0.5,oracle_upper_bound,50,0
152,0.20821917808219179,0.6696035242290749,0.23206106870229007,655,227,hybrid70_pool50,0.5,oracle_upper_bound,0,0
214,0.20207743153918792,0.6793650793650794,0.22338204592901878,958,315,hybrid70_pool50,0.5,oracle_upper_bound,50,1
264,0.2194513715710723,0.7193460490463215,0.24,1100,367,hybrid70_pool50,0.5,oracle_upper_bound,77,1
141,0.22852512155591573,0.7157360406091371,0.25133689839572193,561,197,hybrid70_pool50,0.5,oracle_upper_bound,178,0
157,0.21389645776566757,0.6855895196506551,0.23716012084592145,662,229,hybrid70_pool50,0.5,oracle_upper_bound,100,0
282,0.24585876198779424,0.7966101694915254,0.26232558139534884,1075,354,hybrid70_pool50,0.5,oracle_upper_bound,125,0
169,0.24177396280400573,0.757847533632287,0.262015503875969,645,223,hybrid70_pool50,0.5,oracle_upper_bound,1,0
157,0.20496083550913838,0.6738197424892703,0.22753623188405797,690,233,hybrid70_pool50,0.5,oracle_upper_bound,100,1
214,0.20207743153918792,0.6793650793650794,0.22338204592901878,958,315,hybrid70_pool50,0.5,oracle_upper_bound,50,2
200,0.24242424242424243,0.7692307692307693,0.26143790849673204,765,260,hybrid70_pool50,0.5,oracle_upper_bound,26,0
159,0.21991701244813278,0.7004405286343612,0.24274809160305344,655,227,hybrid70_pool50,0.5,oracle_upper_bound,126,0
119,0.23106796116504855,0.7083333333333334,0.2553648068669528,466,168,hybrid70_pool50,0.5,oracle_upper_bound,151,0
181,0.23234916559691912,0.7510373443983402,0.2517385257301808,719,241,hybrid70_pool50,0.5,oracle_upper_bound,2,0
118,0.24279835390946503,0.7375,0.26576576576576577,444,160,hybrid70_pool50,0.5,oracle_upper_bound,101,0
120,0.2510460251046025,0.7547169811320755,0.2733485193621868,439,159,hybrid70_pool50,0.5,oracle_upper_bound,78,0
170,0.23383768913342504,0.7391304347826086,0.25487256371814093,667,230,hybrid70_pool50,0.5,oracle_upper_bound,27,0
154,0.20952380952380953,0.6844444444444444,0.2319277108433735,664,225,hybrid70_pool50,0.5,oracle_upper_bound,151,1
299,0.1914212548015365,0.6629711751662971,0.21205673758865248,1410,451,hybrid70_pool50,0.5,oracle_upper_bound,50,3
105,0.19736842105263158,0.625,0.22388059701492538,469,168,hybrid70_pool50,0.5,oracle_upper_bound,178,1
218,0.22497420020639836,0.7389830508474576,0.24439461883408073,892,295,hybrid70_pool50,0.5,oracle_upper_bound,78,1
218,0.25952380952380955,0.7927272727272727,0.2784163473818646,783,275,hybrid70_pool50,0.5,oracle_upper_bound,101,1
132,0.20401854714064915,0.6502463054187192,0.22916666666666666,576,203,hybrid70_pool50,0.5,oracle_upper_bound,3,0
151,0.263986013986014,0.7905759162303665,0.28383458646616544,532,191,hybrid70_pool50,0.5,oracle_upper_bound,51,0
152,0.26855123674911663,0.8128342245989305,0.2862523540489642,531,187,hybrid70_pool50,0.5,oracle_upper_bound,179,0
161,0.21552878179384202,0.6909871244635193,0.23851851851851852,675,233,hybrid70_pool50,0.5,oracle_upper_bound,3,1
214,0.23286180631120784,0.7430555555555556,0.2532544378698225,845,288,hybrid70_pool50,0.5,oracle_upper_bound,152,0
152,0.21965317919075145,0.7037037037037037,0.24203821656050956,628,216,hybrid70_pool50,0.5,oracle_upper_bound,102,0
165,0.24087591240875914,0.746606334841629,0.26232114467408585,629,221,hybrid70_pool50,0.5,oracle_upper_bound,79,0
213,0.2616707616707617,0.8068181818181818,0.27916120576671033,763,264,hybrid70_pool50,0.5,oracle_upper_bound,51,1
233,0.2549234135667396,0.8090277777777778,0.2712456344586729,859,288,hybrid70_pool50,0.5,oracle_upper_bound,152,1
