base_method,example_id,sub_q_idx,num_chunks,budget_chunks,gate_method,residual_size,covered_residual,coverage
freq,173,1,13,6,retrieval_first,135,45,0.3333333333333333
freq,173,1,13,6,longest,135,4,0.02962962962962963
freq,173,1,13,6,highest_base_count,135,68,0.5037037037037037
freq,173,1,13,6,highest_base_density,135,68,0.5037037037037037
freq,173,1,13,6,lowest_base_density,135,53,0.3925925925925926
freq,173,1,13,6,oracle_residual,135,133,0.9851851851851852
freq,147,1,13,1,retrieval_first,225,71,0.31555555555555553
freq,147,1,13,1,longest,225,1,0.0044444444444444444
freq,147,1,13,1,highest_base_count,225,0,0.0
freq,147,1,13,1,highest_base_density,225,0,0.0
freq,147,1,13,1,lowest_base_density,225,36,0.16
freq,147,1,13,1,oracle_residual,225,99,0.44
freq,147,1,13,2,retrieval_first,225,84,0.37333333333333335
freq,147,1,13,2,longest,225,4,0.017777777777777778
freq,147,1,13,2,highest_base_count,225,0,0.0
freq,147,1,13,2,highest_base_density,225,0,0.0
freq,147,1,13,2,lowest_base_density,225,49,0.21777777777777776
freq,147,1,13,2,oracle_residual,225,170,0.7555555555555555
freq,147,1,13,3,retrieval_first,225,87,0.38666666666666666
freq,147,1,13,3,longest,225,17,0.07555555555555556
freq,147,1,13,3,highest_base_count,225,0,0.0
freq,147,1,13,3,highest_base_density,225,0,0.0
freq,147,1,13,3,lowest_base_density,225,52,0.2311111111111111
freq,147,1,13,3,oracle_residual,225,206,0.9155555555555556
freq,147,1,13,4,retrieval_first,225,87,0.38666666666666666
freq,147,1,13,4,longest,225,19,0.08444444444444445
freq,147,1,13,4,highest_base_count,225,1,0.0044444444444444444
freq,147,1,13,4,highest_base_density,225,0,0.0
freq,147,1,13,4,lowest_base_density,225,53,0.23555555555555555
freq,147,1,13,4,oracle_residual,225,219,0.9733333333333334
freq,147,1,13,5,retrieval_first,225,89,0.39555555555555555
freq,147,1,13,5,longest,225,19,0.08444444444444445
freq,147,1,13,5,highest_base_count,225,1,0.0044444444444444444
freq,147,1,13,5,highest_base_density,225,0,0.0
freq,147,1,13,5,lowest_base_density,225,55,0.24444444444444444
freq,147,1,13,5,oracle_residual,225,222,0.9866666666666667
freq,147,1,13,6,retrieval_first,225,89,0.39555555555555555
freq,147,1,13,6,longest,225,19,0.08444444444444445
freq,147,1,13,6,highest_base_count,225,1,0.0044444444444444444
freq,147,1,13,6,highest_base_density,225,71,0.31555555555555553
freq,147,1,13,6,lowest_base_density,225,55,0.24444444444444444
freq,147,1,13,6,oracle_residual,225,224,0.9955555555555555
freq,98,1,13,1,retrieval_first,106,30,0.2830188679245283
freq,98,1,13,1,longest,106,0,0.0
freq,98,1,13,1,highest_base_count,106,0,0.0
freq,98,1,13,1,highest_base_density,106,5,0.04716981132075472
freq,98,1,13,1,lowest_base_density,106,30,0.2830188679245283
freq,98,1,13,1,oracle_residual,106,33,0.3113207547169811
freq,98,1,13,2,retrieval_first,106,35,0.330188679245283
freq,98,1,13,2,longest,106,0,0.0
freq,98,1,13,2,highest_base_count,106,4,0.03773584905660377
freq,98,1,13,2,highest_base_density,106,9,0.08490566037735849
freq,98,1,13,2,lowest_base_density,106,30,0.2830188679245283
freq,98,1,13,2,oracle_residual,106,63,0.5943396226415094
freq,98,1,13,3,retrieval_first,106,35,0.330188679245283
freq,98,1,13,3,longest,106,0,0.0
freq,98,1,13,3,highest_base_count,106,4,0.03773584905660377
freq,98,1,13,3,highest_base_density,106,9,0.08490566037735849
freq,98,1,13,3,lowest_base_density,106,30,0.2830188679245283
freq,98,1,13,3,oracle_residual,106,93,0.8773584905660378
freq,98,1,13,4,retrieval_first,106,39,0.36792452830188677
freq,98,1,13,4,longest,106,0,0.0
freq,98,1,13,4,highest_base_count,106,9,0.08490566037735849
freq,98,1,13,4,highest_base_density,106,9,0.08490566037735849
freq,98,1,13,4,lowest_base_density,106,30,0.2830188679245283
freq,98,1,13,4,oracle_residual,106,98,0.9245283018867925
freq,98,1,13,5,retrieval_first,106,39,0.36792452830188677
freq,98,1,13,5,longest,106,0,0.0
freq,98,1,13,5,highest_base_count,106,9,0.08490566037735849
freq,98,1,13,5,highest_base_density,106,13,0.12264150943396226
freq,98,1,13,5,lowest_base_density,106,30,0.2830188679245283
freq,98,1,13,5,oracle_residual,106,102,0.9622641509433962
freq,98,1,13,6,retrieval_first,106,39,0.36792452830188677
freq,98,1,13,6,longest,106,0,0.0
freq,98,1,13,6,highest_base_count,106,13,0.12264150943396226
freq,98,1,13,6,highest_base_density,106,43,0.4056603773584906
freq,98,1,13,6,lowest_base_density,106,30,0.2830188679245283
freq,98,1,13,6,oracle_residual,106,106,1.0
freq,149,0,12,1,retrieval_first,114,22,0.19298245614035087
freq,149,0,12,1,longest,114,5,0.043859649122807015
freq,149,0,12,1,highest_base_count,114,1,0.008771929824561403
freq,149,0,12,1,highest_base_density,114,1,0.008771929824561403
freq,149,0,12,1,lowest_base_density,114,32,0.2807017543859649
freq,149,0,12,1,oracle_residual,114,32,0.2807017543859649
freq,149,0,12,2,retrieval_first,114,25,0.21929824561403508
freq,149,0,12,2,longest,114,8,0.07017543859649122
freq,149,0,12,2,highest_base_count,114,23,0.20175438596491227
freq,149,0,12,2,highest_base_density,114,4,0.03508771929824561
freq,149,0,12,2,lowest_base_density,114,35,0.30701754385964913
freq,149,0,12,2,oracle_residual,114,54,0.47368421052631576
freq,149,0,12,3,retrieval_first,114,28,0.24561403508771928
freq,149,0,12,3,longest,114,28,0.24561403508771928
freq,149,0,12,3,highest_base_count,114,28,0.24561403508771928
freq,149,0,12,3,highest_base_density,114,26,0.22807017543859648
freq,149,0,12,3,lowest_base_density,114,55,0.4824561403508772
freq,149,0,12,3,oracle_residual,114,74,0.6491228070175439
freq,149,0,12,4,retrieval_first,114,41,0.35964912280701755
freq,149,0,12,4,longest,114,50,0.43859649122807015
freq,149,0,12,4,highest_base_count,114,31,0.2719298245614035
freq,149,0,12,4,highest_base_density,114,39,0.34210526315789475
freq,149,0,12,4,lowest_base_density,114,62,0.543859649122807
freq,149,0,12,4,oracle_residual,114,87,0.7631578947368421
freq,149,0,12,5,retrieval_first,114,44,0.38596491228070173
freq,149,0,12,5,longest,114,57,0.5
freq,149,0,12,5,highest_base_count,114,34,0.2982456140350877
freq,149,0,12,5,highest_base_density,114,42,0.3684210526315789
freq,149,0,12,5,lowest_base_density,114,64,0.5614035087719298
freq,149,0,12,5,oracle_residual,114,94,0.8245614035087719
freq,149,0,12,6,retrieval_first,114,51,0.4473684210526316
freq,149,0,12,6,longest,114,59,0.5175438596491229
freq,149,0,12,6,highest_base_count,114,37,0.32456140350877194
freq,149,0,12,6,highest_base_density,114,45,0.39473684210526316
freq,149,0,12,6,lowest_base_density,114,69,0.6052631578947368
freq,149,0,12,6,oracle_residual,114,99,0.868421052631579
freq,174,0,11,1,retrieval_first,62,3,0.04838709677419355
freq,174,0,11,1,longest,62,10,0.16129032258064516
freq,174,0,11,1,highest_base_count,62,3,0.04838709677419355
freq,174,0,11,1,highest_base_density,62,2,0.03225806451612903
freq,174,0,11,1,lowest_base_density,62,26,0.41935483870967744
freq,174,0,11,1,oracle_residual,62,26,0.41935483870967744
freq,174,0,11,2,retrieval_first,62,4,0.06451612903225806
freq,174,0,11,2,longest,62,13,0.20967741935483872
freq,174,0,11,2,highest_base_count,62,4,0.06451612903225806
freq,174,0,11,2,highest_base_density,62,3,0.04838709677419355
freq,174,0,11,2,lowest_base_density,62,36,0.5806451612903226
freq,174,0,11,2,oracle_residual,62,42,0.6774193548387096
freq,174,0,11,3,retrieval_first,62,6,0.0967741935483871
freq,174,0,11,3,longest,62,13,0.20967741935483872
freq,174,0,11,3,highest_base_count,62,6,0.0967741935483871
freq,174,0,11,3,highest_base_density,62,6,0.0967741935483871
freq,174,0,11,3,lowest_base_density,62,39,0.6290322580645161
freq,174,0,11,3,oracle_residual,62,52,0.8387096774193549
freq,174,0,11,4,retrieval_first,62,7,0.11290322580645161
freq,174,0,11,4,longest,62,16,0.25806451612903225
freq,174,0,11,4,highest_base_count,62,6,0.0967741935483871
freq,174,0,11,4,highest_base_density,62,6,0.0967741935483871
freq,174,0,11,4,lowest_base_density,62,55,0.8870967741935484
freq,174,0,11,4,oracle_residual,62,55,0.8870967741935484
freq,174,0,11,5,retrieval_first,62,10,0.16129032258064516
freq,174,0,11,5,longest,62,17,0.27419354838709675
freq,174,0,11,5,highest_base_count,62,6,0.0967741935483871
freq,174,0,11,5,highest_base_density,62,6,0.0967741935483871
freq,174,0,11,5,lowest_base_density,62,56,0.9032258064516129
freq,174,0,11,5,oracle_residual,62,58,0.9354838709677419
freq,174,0,11,6,retrieval_first,62,10,0.16129032258064516
freq,174,0,11,6,longest,62,17,0.27419354838709675
freq,174,0,11,6,highest_base_count,62,6,0.0967741935483871
freq,174,0,11,6,highest_base_density,62,6,0.0967741935483871
freq,174,0,11,6,lowest_base_density,62,56,0.9032258064516129
freq,174,0,11,6,oracle_residual,62,60,0.967741935483871
freq,174,1,13,1,retrieval_first,117,21,0.1794871794871795
freq,174,1,13,1,longest,117,0,0.0
freq,174,1,13,1,highest_base_count,117,0,0.0
freq,174,1,13,1,highest_base_density,117,0,0.0
freq,174,1,13,1,lowest_base_density,117,29,0.24786324786324787
freq,174,1,13,1,oracle_residual,117,55,0.4700854700854701
freq,174,1,13,2,retrieval_first,117,22,0.18803418803418803
freq,174,1,13,2,longest,117,0,0.0
freq,174,1,13,2,highest_base_count,117,1,0.008547008547008548
freq,174,1,13,2,highest_base_density,117,1,0.008547008547008548
freq,174,1,13,2,lowest_base_density,117,29,0.24786324786324787
freq,174,1,13,2,oracle_residual,117,84,0.717948717948718
freq,174,1,13,3,retrieval_first,117,23,0.19658119658119658
freq,174,1,13,3,longest,117,1,0.008547008547008548
freq,174,1,13,3,highest_base_count,117,3,0.02564102564102564
freq,174,1,13,3,highest_base_density,117,3,0.02564102564102564
freq,174,1,13,3,lowest_base_density,117,30,0.2564102564102564
freq,174,1,13,3,oracle_residual,117,105,0.8974358974358975
freq,174,1,13,4,retrieval_first,117,31,0.26495726495726496
freq,174,1,13,4,longest,117,1,0.008547008547008548
freq,174,1,13,4,highest_base_count,117,3,0.02564102564102564
freq,174,1,13,4,highest_base_density,117,3,0.02564102564102564
freq,174,1,13,4,lowest_base_density,117,30,0.2564102564102564
freq,174,1,13,4,oracle_residual,117,113,0.9658119658119658
freq,174,1,13,5,retrieval_first,117,31,0.26495726495726496
freq,174,1,13,5,longest,117,2,0.017094017094017096
freq,174,1,13,5,highest_base_count,117,24,0.20512820512820512
freq,174,1,13,5,highest_base_density,117,11,0.09401709401709402
freq,174,1,13,5,lowest_base_density,117,30,0.2564102564102564
freq,174,1,13,5,oracle_residual,117,115,0.9829059829059829
freq,174,1,13,6,retrieval_first,117,31,0.26495726495726496
freq,174,1,13,6,longest,117,4,0.03418803418803419
freq,174,1,13,6,highest_base_count,117,24,0.20512820512820512
freq,174,1,13,6,highest_base_density,117,11,0.09401709401709402
freq,174,1,13,6,lowest_base_density,117,51,0.4358974358974359
freq,174,1,13,6,oracle_residual,117,116,0.9914529914529915
mean,75,0,12,1,retrieval_first,146,20,0.136986301369863
mean,75,0,12,1,longest,146,1,0.00684931506849315
mean,75,0,12,1,highest_base_count,146,0,0.0
mean,75,0,12,1,highest_base_density,146,0,0.0
mean,75,0,12,1,lowest_base_density,146,40,0.273972602739726
mean,75,0,12,1,oracle_residual,146,76,0.5205479452054794
mean,75,0,12,2,retrieval_first,146,27,0.18493150684931506
mean,75,0,12,2,longest,146,1,0.00684931506849315
mean,75,0,12,2,highest_base_count,146,20,0.136986301369863
mean,75,0,12,2,highest_base_density,146,20,0.136986301369863
mean,75,0,12,2,lowest_base_density,146,40,0.273972602739726
mean,75,0,12,2,oracle_residual,146,116,0.7945205479452054
mean,75,0,12,3,retrieval_first,146,27,0.18493150684931506
mean,75,0,12,3,longest,146,1,0.00684931506849315
mean,75,0,12,3,highest_base_count,146,96,0.6575342465753424
mean,75,0,12,3,highest_base_density,146,96,0.6575342465753424
mean,75,0,12,3,lowest_base_density,146,47,0.3219178082191781
mean,75,0,12,3,oracle_residual,146,136,0.9315068493150684
mean,75,0,12,4,retrieval_first,146,27,0.18493150684931506
mean,75,0,12,4,longest,146,8,0.0547945205479452
mean,75,0,12,4,highest_base_count,146,97,0.6643835616438356
mean,75,0,12,4,highest_base_density,146,96,0.6575342465753424
mean,75,0,12,4,lowest_base_density,146,48,0.3287671232876712
mean,75,0,12,4,oracle_residual,146,143,0.9794520547945206
mean,75,0,12,5,retrieval_first,146,29,0.19863013698630136
mean,75,0,12,5,longest,146,8,0.0547945205479452
mean,75,0,12,5,highest_base_count,146,97,0.6643835616438356
mean,75,0,12,5,highest_base_density,146,96,0.6575342465753424
mean,75,0,12,5,lowest_base_density,146,48,0.3287671232876712
mean,75,0,12,5,oracle_residual,146,145,0.9931506849315068
mean,75,0,12,6,retrieval_first,146,29,0.19863013698630136
mean,75,0,12,6,longest,146,8,0.0547945205479452
mean,75,0,12,6,highest_base_count,146,97,0.6643835616438356
mean,75,0,12,6,highest_base_density,146,98,0.6712328767123288
mean,75,0,12,6,lowest_base_density,146,48,0.3287671232876712
mean,75,0,12,6,oracle_residual,146,146,1.0
mean,25,0,11,1,retrieval_first,73,0,0.0
mean,25,0,11,1,longest,73,1,0.0136986301369863
mean,25,0,11,1,highest_base_count,73,1,0.0136986301369863
mean,25,0,11,1,highest_base_density,73,0,0.0
mean,25,0,11,1,lowest_base_density,73,30,0.410958904109589
mean,25,0,11,1,oracle_residual,73,30,0.410958904109589
mean,25,0,11,2,retrieval_first,73,13,0.1780821917808219
mean,25,0,11,2,longest,73,1,0.0136986301369863
mean,25,0,11,2,highest_base_count,73,1,0.0136986301369863
mean,25,0,11,2,highest_base_density,73,13,0.1780821917808219
mean,25,0,11,2,lowest_base_density,73,35,0.4794520547945205
mean,25,0,11,2,oracle_residual,73,43,0.589041095890411
mean,25,0,11,3,retrieval_first,73,14,0.1917808219178082
mean,25,0,11,3,longest,73,6,0.0821917808219178
mean,25,0,11,3,highest_base_count,73,9,0.1232876712328767
mean,25,0,11,3,highest_base_density,73,22,0.3013698630136986
mean,25,0,11,3,lowest_base_density,73,35,0.4794520547945205
mean,25,0,11,3,oracle_residual,73,52,0.7123287671232876
mean,25,0,11,4,retrieval_first,73,22,0.3013698630136986
mean,25,0,11,4,longest,73,14,0.1917808219178082
mean,25,0,11,4,highest_base_count,73,9,0.1232876712328767
mean,25,0,11,4,highest_base_density,73,23,0.3150684931506849
mean,25,0,11,4,lowest_base_density,73,43,0.589041095890411
mean,25,0,11,4,oracle_residual,73,60,0.821917808219178
mean,25,0,11,5,retrieval_first,73,31,0.4246575342465753
mean,25,0,11,5,longest,73,20,0.273972602739726
mean,25,0,11,5,highest_base_count,73,15,0.2054794520547945
mean,25,0,11,5,highest_base_density,73,29,0.3972602739726027
mean,25,0,11,5,lowest_base_density,73,44,0.6027397260273972
mean,25,0,11,5,oracle_residual,73,66,0.9041095890410958
mean,25,0,11,6,retrieval_first,73,31,0.4246575342465753
mean,25,0,11,6,longest,73,21,0.2876712328767123
mean,25,0,11,6,highest_base_count,73,28,0.3835616438356164
mean,25,0,11,6,highest_base_density,73,29,0.3972602739726027
mean,25,0,11,6,lowest_base_density,73,44,0.6027397260273972
mean,25,0,11,6,oracle_residual,73,71,0.9726027397260274
mean,176,0,12,1,retrieval_first,102,16,0.1568627450980392
mean,176,0,12,1,longest,102,16,0.1568627450980392
mean,176,0,12,1,highest_base_count,102,0,0.0
mean,176,0,12,1,highest_base_density,102,0,0.0
mean,176,0,12,1,lowest_base_density,102,29,0.28431372549019607
mean,176,0,12,1,oracle_residual,102,32,0.3137254901960784
mean,176,0,12,2,retrieval_first,102,22,0.21568627450980393
mean,176,0,12,2,longest,102,48,0.47058823529411764
mean,176,0,12,2,highest_base_count,102,1,0.00980392156862745
mean,176,0,12,2,highest_base_density,102,1,0.00980392156862745
mean,176,0,12,2,lowest_base_density,102,31,0.30392156862745096
mean,176,0,12,2,oracle_residual,102,61,0.5980392156862745
mean,176,0,12,3,retrieval_first,102,24,0.23529411764705882
mean,176,0,12,3,longest,102,51,0.5
mean,176,0,12,3,highest_base_count,102,17,0.16666666666666666
mean,176,0,12,3,highest_base_density,102,17,0.16666666666666666
mean,176,0,12,3,lowest_base_density,102,37,0.3627450980392157
mean,176,0,12,3,oracle_residual,102,77,0.7549019607843137
mean,176,0,12,4,retrieval_first,102,26,0.2549019607843137
mean,176,0,12,4,longest,102,53,0.5196078431372549
mean,176,0,12,4,highest_base_count,102,49,0.4803921568627451
mean,176,0,12,4,highest_base_density,102,49,0.4803921568627451
mean,176,0,12,4,lowest_base_density,102,40,0.39215686274509803
mean,176,0,12,4,oracle_residual,102,83,0.8137254901960784
mean,176,0,12,5,retrieval_first,102,28,0.27450980392156865
mean,176,0,12,5,longest,102,59,0.5784313725490197
mean,176,0,12,5,highest_base_count,102,51,0.5
mean,176,0,12,5,highest_base_density,102,55,0.5392156862745098
mean,176,0,12,5,lowest_base_density,102,43,0.4215686274509804
mean,176,0,12,5,oracle_residual,102,89,0.8725490196078431
mean,176,0,12,6,retrieval_first,102,34,0.3333333333333333
mean,176,0,12,6,longest,102,61,0.5980392156862745
mean,176,0,12,6,highest_base_count,102,53,0.5196078431372549
mean,176,0,12,6,highest_base_density,102,57,0.5588235294117647
mean,176,0,12,6,lowest_base_density,102,45,0.4411764705882353
mean,176,0,12,6,oracle_residual,102,92,0.9019607843137255
mean,150,0,11,1,retrieval_first,111,16,0.14414414414414414
mean,150,0,11,1,longest,111,1,0.009009009009009009
mean,150,0,11,1,highest_base_count,111,1,0.009009009009009009
mean,150,0,11,1,highest_base_density,111,16,0.14414414414414414
mean,150,0,11,1,lowest_base_density,111,37,0.3333333333333333
mean,150,0,11,1,oracle_residual,111,37,0.3333333333333333
mean,150,0,11,2,retrieval_first,111,28,0.25225225225225223
mean,150,0,11,2,longest,111,9,0.08108108108108109
mean,150,0,11,2,highest_base_count,111,17,0.15315315315315314
mean,150,0,11,2,highest_base_density,111,17,0.15315315315315314
mean,150,0,11,2,lowest_base_density,111,49,0.44144144144144143
mean,150,0,11,2,oracle_residual,111,53,0.4774774774774775
mean,150,0,11,3,retrieval_first,111,29,0.26126126126126126
mean,150,0,11,3,longest,111,25,0.22522522522522523
mean,150,0,11,3,highest_base_count,111,29,0.26126126126126126
mean,150,0,11,3,highest_base_density,111,29,0.26126126126126126
mean,150,0,11,3,lowest_base_density,111,54,0.4864864864864865
mean,150,0,11,3,oracle_residual,111,65,0.5855855855855856
mean,150,0,11,4,retrieval_first,111,37,0.3333333333333333
mean,150,0,11,4,longest,111,37,0.3333333333333333
mean,150,0,11,4,highest_base_count,111,37,0.3333333333333333
mean,150,0,11,4,highest_base_density,111,37,0.3333333333333333
mean,150,0,11,4,lowest_base_density,111,59,0.5315315315315315
mean,150,0,11,4,oracle_residual,111,77,0.6936936936936937
mean,150,0,11,5,retrieval_first,111,42,0.3783783783783784
mean,150,0,11,5,longest,111,49,0.44144144144144143
mean,150,0,11,5,highest_base_count,111,42,0.3783783783783784
