source,kind,layer,rank,original_gap,delta_recovery_error,final_kv_error,delta_cosine,explained_variance
preprocess,k,36,1,0.22370555684398805,0.9461187328442444,0.21165201797145003,0.32381992428076645,0.10485934336120131
preprocess,k,36,2,0.22370555684398805,0.8985385797309566,0.20100807332451978,0.43889454397961614,0.19262842073507522
preprocess,k,36,4,0.22370555684398805,0.8224369501853566,0.18398371591028642,0.5688562761979596,0.3235974629698094
preprocess,k,36,8,0.22370555684398805,0.7585929723195338,0.16970146329067734,0.6515648105502744,0.4245367023474149
preprocess,k,36,16,0.22370555684398805,0.6815084285113698,0.1524572224940072,0.7318102635710729,0.5355462618679632
preprocess,k,36,32,0.22370555684398805,0.5864285354721935,0.13118732207701145,0.810000970853701,0.6561015727839382
preprocess,k,36,64,0.22370555684398805,0.4724339603680059,0.10568610217613533,0.8813660721238374,0.7768061530910014
preprocess,k,36,128,0.22370555684398805,0.3491202279689381,0.07810013500329134,0.9370779404206017,0.8781150664229167
preprocess,k,37,1,0.22243810412013254,0.9331434480013275,0.20756665944553881,0.3595042495606882,0.1292433054521936
preprocess,k,37,2,0.22243810412013254,0.8867107550713227,0.19723825926099625,0.46232460116334356,0.2137440368408447
preprocess,k,37,4,0.22243810412013254,0.806874638809085,0.1794796649193096,0.5907227075766671,0.3489533172467086
preprocess,k,37,8,0.22243810412013254,0.739796300226728,0.16455888645752179,0.6728309105346192,0.4527014341708448
preprocess,k,37,16,0.22243810412013254,0.6659977601331137,0.1481432791122646,0.7459537408564123,0.5564469834976755
preprocess,k,37,32,0.22243810412013254,0.5768007674989238,0.128302469177498,0.8168848600706542,0.6673008746126523
preprocess,k,37,64,0.22243810412013254,0.4695152743254917,0.10443808747640633,0.8829243496331145,0.7795554071750582
preprocess,k,37,128,0.22243810412013254,0.35030152465463227,0.07792040701456827,0.9366369850826093,0.8772888418246401
preprocess,k,38,1,0.21627319212334675,0.9387352169866275,0.2030232619363005,0.3446392206192866,0.1187761923890693
preprocess,k,38,2,0.21627319212334675,0.882597262893971,0.19088212740540778,0.47012984539600405,0.22102207153207065
preprocess,k,38,4,0.21627319212334675,0.8133839372479623,0.17591314053047274,0.5817272304327887,0.3384065706270029
preprocess,k,38,8,0.21627319212334675,0.7474541110467904,0.16165428656180786,0.6643134440000836,0.4413123518792523
preprocess,k,38,16,0.21627319212334675,0.6731003395071405,0.14557355904451774,0.7395511699371262,0.5469359329553721
preprocess,k,38,32,0.21627319212334675,0.5848990286000192,0.12649797998517084,0.8111061128747298,0.6578931263427539
preprocess,k,38,64,0.21627319212334675,0.4747211792622562,0.10266946480760768,0.8801362405672504,0.7746398019598528
preprocess,k,38,128,0.21627319212334675,0.3522344718480016,0.07617887360244842,0.9359117890281965,0.8759308768419594
preprocess,k,39,1,0.2197422821338022,0.9361474784347581,0.2057111833250581,0.3516075918125833,0.12362789862024419
preprocess,k,39,2,0.2197422821338022,0.8720631587168671,0.19162914866125652,0.489393346101845,0.23950584720876023
preprocess,k,39,4,0.2197422821338022,0.8081624825381062,0.17758746824784252,0.5889595926868372,0.3468734018178452
preprocess,k,39,8,0.2197422821338022,0.7414003382631686,0.1629170023047216,0.6710629913974241,0.45032553842325923
preprocess,k,39,16,0.2197422821338022,0.6655983166151273,0.14626009307742507,0.7463101774189528,0.5569788809191089
preprocess,k,39,32,0.2197422821338022,0.5755946657531805,0.12648248543664697,0.8177351531862161,0.6686907807564844
preprocess,k,39,64,0.2197422821338022,0.4706339599309086,0.10341818040488629,0.8823285531817225,0.7785036757597519
preprocess,k,39,128,0.2197422821338022,0.35321718672942193,0.07761675070080452,0.935541350769143,0.8752376189989527
preprocess,k,40,1,0.20763733312529517,0.9261471823954993,0.1923027310341078,0.3771622946966965,0.14225139654087773
preprocess,k,40,2,0.20763733312529517,0.8731000337902458,0.18128816256781174,0.4875411069801926,0.23769633099547158
preprocess,k,40,4,0.20763733312529517,0.8087210888958639,0.16792069014052194,0.5881923158075836,0.34597020037508813
preprocess,k,40,8,0.20763733312529517,0.7434687658575475,0.15437187180461567,0.668770658891563,0.4472541941942552
preprocess,k,40,16,0.20763733312529517,0.6679551865724346,0.13869243358710928,0.7442014973990473,0.5538358687309841
preprocess,k,40,32,0.20763733312529517,0.5780689364269401,0.12002869232226565,0.8159879317356514,0.6658363047382262
preprocess,k,40,64,0.20763733312529517,0.4738512790633008,0.0983892158827138,0.8806048860471272,0.7754649653300738
preprocess,k,40,128,0.20763733312529517,0.3588356865807583,0.07450768499181293,0.9334007446087216,0.8712369500361158
preprocess,k,41,1,0.2781920910298115,0.9054507592650493,0.2518892400444745,0.4244513194070033,0.18015892254634597
preprocess,k,41,2,0.2781920910298115,0.8466754176359141,0.2355384048556739,0.5321097040752503,0.28314073717105037
preprocess,k,41,4,0.2781920910298115,0.7947741524629145,0.22109988337010442,0.6069053028083178,0.3683340465768559
preprocess,k,41,8,0.2781920910298115,0.729113484077697,0.20283360473360573,0.6843928165433077,0.46839352733608175
preprocess,k,41,16,0.2781920910298115,0.6495667751677996,0.1807043394474216,0.7603045472691226,0.5780630045981053
preprocess,k,41,32,0.2781920910298115,0.559510668415397,0.1556514427999668,0.8288231487653779,0.6869478119293557
preprocess,k,41,64,0.2781920910298115,0.45621392410751027,0.12691510550438403,0.889870134036662,0.7918688554504268
preprocess,k,41,128,0.2781920910298115,0.34015859933362325,0.09462943203039251,0.9403680807531631,0.8842921272993876
preprocess,k,42,1,0.35324942166229073,0.8853814237020828,0.31276047587329636,0.4648652864683196,0.21609973456327283
preprocess,k,42,2,0.35324942166229073,0.8370306619959319,0.2956805972636673,0.5471559840471929,0.29937967087865197
preprocess,k,42,4,0.35324942166229073,0.7787032073398182,0.27507645763936167,0.6273924727622098,0.3936213148786801
preprocess,k,42,8,0.35324942166229073,0.7091298846824837,0.25049972164753426,0.7050778727560576,0.4971348066502074
preprocess,k,42,16,0.35324942166229073,0.6372462192221559,0.22510685839670788,0.7706602728096654,0.593917256087068
preprocess,k,42,32,0.35324942166229073,0.5498728531174707,0.19424226735154027,0.8352483734820754,0.6976398454044525
preprocess,k,42,64,0.35324942166229073,0.445556969206005,0.15739274168962436,0.8952535882039006,0.8014789871919591
preprocess,k,42,128,0.35324942166229073,0.3332824520652254,0.11773183344223101,0.9428270292823551,0.8889228071453907
preprocess,k,43,1,0.36004241162586037,0.8828670000730019,0.31786956385117227,0.46962310439553334,0.220545860182098
preprocess,k,43,2,0.36004241162586037,0.8260258018148231,0.2974043217505939,0.5636323045534019,0.3176813747361787
preprocess,k,43,4,0.36004241162586037,0.7746419423784028,0.27890395308046084,0.6324000799400766,0.3999298611082153
preprocess,k,43,8,0.36004241162586037,0.7071179435502444,0.254592449699749,0.7070956186466392,0.49998421390927344
preprocess,k,43,16,0.36004241162586037,0.6319254828809528,0.2275199748242946,0.7750291504747899,0.6006701840856746
preprocess,k,43,32,0.36004241162586037,0.5468571070758637,0.1968917516463353,0.8372259578158201,0.7009473044406174
preprocess,k,43,64,0.36004241162586037,0.4485482286380196,0.16149638596934038,0.893758628817476,0.7988044865856949
preprocess,k,43,128,0.36004241162586037,0.34462948678746225,0.1240812315403405,0.9387387905251441,0.8812305168366104
preprocess,k,44,1,0.3337845567321507,0.9102504648379626,0.30382754792117345,0.41405807716101023,0.17144409126227309
preprocess,k,44,2,0.3337845567321507,0.8537284361591736,0.284961367633022,0.5207185010091459,0.27114775729321183
preprocess,k,44,4,0.3337845567321507,0.8032955888498462,0.2681276620491379,0.5955805545300978,0.3547161969343788
preprocess,k,44,8,0.3337845567321507,0.7399701793693219,0.24699061831579913,0.6726396759366293,0.45244413364413366
preprocess,k,44,16,0.3337845567321507,0.6664009218175494,0.2224343362947673,0.7455935966736306,0.5559098114007205
preprocess,k,44,32,0.3337845567321507,0.5840928243795674,0.19496116447596384,0.8116868685079855,0.6588355725082998
preprocess,k,44,64,0.3337845567321507,0.48804349389363494,0.16290138127529702,0.8728193100912087,0.7618135480680935
preprocess,k,44,128,0.3337845567321507,0.3796186321240838,0.12671083685080267,0.9251430668519542,0.8558896941442395
preprocess,k,45,1,0.41031388410495373,0.8601086075162295,0.35291450350208736,0.5101109519276099,0.2602131832764924
preprocess,k,45,2,0.41031388410495373,0.7962981265796681,0.3267321772224017,0.6049043673223983,0.3659092936057109
preprocess,k,45,4,0.41031388410495373,0.7222603676454734,0.296353456783686,0.6916212556946364,0.47833996132862566
preprocess,k,45,8,0.41031388410495373,0.6461906033698461,0.2651409763408052,0.7631760636422726,0.5824377041165142
preprocess,k,45,16,0.41031388410495373,0.5592013482124087,0.22944807718176016,0.8290318764422899,0.6872938521574243
preprocess,k,45,32,0.41031388410495373,0.4727290329028775,0.19396728561955814,0.8812078423679116,0.7765272614507102
preprocess,k,45,64,0.41031388410495373,0.38609212738533905,0.158418960409823,0.9224602263355657,0.8509328691710631
preprocess,k,45,128,0.41031388410495373,0.2982039688872221,0.12235722872962888,0.9545021702122571,0.9110743929399087
preprocess,k,46,1,0.38629315465849046,0.9167081981758498,0.3541181017746497,0.3995573543274944,0.1596460793971869
preprocess,k,46,2,0.38629315465849046,0.8682327214799783,0.33539235695822733,0.4961571740401124,0.24617194135147039
preprocess,k,46,4,0.38629315465849046,0.8128621245269828,0.3140030743859309,0.5824561498597811,0.33925516650947984
preprocess,k,46,8,0.38629315465849046,0.7501060965013027,0.28976085034605426,0.6613175061886525,0.4373408439915784
preprocess,k,46,16,0.38629315465849046,0.6719964301923285,0.2595876209382386,0.7405543854496893,0.5484207978087671
preprocess,k,46,32,0.38629315465849046,0.5843097698841526,0.22571486430632592,0.8115307097195575,0.6585820928179287
preprocess,k,46,64,0.38629315465849046,0.48539310664053803,0.1875040344136585,0.8742960208223799,0.7643935320258473
preprocess,k,46,128,0.38629315465849046,0.37723159436943043,0.14572198262581934,0.9261189579149632,0.8576963242094975
preprocess,k,47,1,0.4162891804726854,0.8720965033120045,0.36304433865684893,0.48933392372793333,0.2394476889109749
preprocess,k,47,2,0.4162891804726854,0.8202986488337819,0.34148145226586624,0.5719354218104277,0.3271101267214718
preprocess,k,47,4,0.4162891804726854,0.753223515637562,0.31355880003751563,0.6577646505328417,0.43265433549059146
preprocess,k,47,8,0.4162891804726854,0.6871667458411661,0.2860600814743012,0.7264997339366768,0.5278018634100622
preprocess,k,47,16,0.4162891804726854,0.6174983142105606,0.25705786716597906,0.7865722038993724,0.6186958319471159
preprocess,k,47,32,0.4162891804726854,0.5380842600610991,0.2239986556460863,0.8428910540956639,0.7104653290744994
preprocess,k,47,64,0.4162891804726854,0.4481836286110799,0.18657399545578085,0.8939415165686208,0.7991314350450056
preprocess,k,47,128,0.4162891804726854,0.34948575700801254,0.1454871393717416,0.9369416767593042,0.8778597056485364
preprocess,k,48,1,0.46596140627629384,0.8699780611243252,0.40537620079101405,0.49309043101885475,0.24313817316235994
preprocess,k,48,2,0.46596140627629384,0.8083333976658044,0.37665216671645285,0.5887249937093351,0.3465971182180566
preprocess,k,48,4,0.46596140627629384,0.7318364969701043,0.3410075632925065,0.6814802577496478,0.46441534170252646
preprocess,k,48,8,0.46596140627629384,0.6558697318998244,0.30560998261009803,0.7548740920031978,0.5698348947776524
preprocess,k,48,16,0.46596140627629384,0.5687299548980808,0.2650062095757629,0.8225243086995222,0.676546238401627
preprocess,k,48,32,0.46596140627629384,0.47855068284027996,0.22298614915073753,0.8780599318686064,0.7709892439531018
preprocess,k,48,64,0.46596140627629384,0.39153936471552026,0.18244223299537052,0.9201613586095467,0.8466969258781668
preprocess,k,48,128,0.46596140627629384,0.3022446165939873,0.14083432658757358,0.9532303980360434,0.9086481917399536
preprocess,k,49,1,0.2788262022412858,0.87575738588114,0.24418410598999454,0.4827514899766048,0.23304900107463192
preprocess,k,49,2,0.2788262022412858,0.8275019345917936,0.2307292217695467,0.5614628645305396,0.31524054824683906
preprocess,k,49,4,0.2788262022412858,0.758381523879775,0.21145664015335666,0.6518109114135711,0.4248574642377902
preprocess,k,49,8,0.2788262022412858,0.6950829092001471,0.19380732781510154,0.7189295857995134,0.5168597493378599
preprocess,k,49,16,0.2788262022412858,0.6184253071783976,0.1724331797704532,0.785843584590028,0.6175501394413045
preprocess,k,49,32,0.2788262022412858,0.5339009631837689,0.14886557793749486,0.8455470191015068,0.7149497615114438
preprocess,k,49,64,0.2788262022412858,0.4482040800681697,0.12497104147445695,0.8939312627994648,0.7991131026102457
preprocess,k,49,128,0.2788262022412858,0.3555612308186615,0.09913978765340462,0.9346529896912108,0.8735762111387185
preprocess,k,50,1,0.4243276406277771,0.8977814008313063,0.38095346361424887,0.4404413199523601,0.1939885563213772
preprocess,k,50,2,0.4243276406277771,0.8461538321316295,0.3590464591965665,0.5329387322844514,0.2840236923689582
preprocess,k,50,4,0.4243276406277771,0.7807223649951235,0.33128207912371893,0.6248780591414786,0.39047258879642127
preprocess,k,50,8,0.4243276406277771,0.709017903406439,0.30085589411530744,0.7051904796926413,0.4972936126491375
preprocess,k,50,16,0.4243276406277771,0.6245522699281025,0.2650147911473143,0.7809830101402043,0.6099344621276546
preprocess,k,50,32,0.4243276406277771,0.5377471999630629,0.2281810006145199,0.8431061314756795,0.7108279489318857
preprocess,k,50,64,0.4243276406277771,0.44778888925620003,0.1900092028774163,0.8941393127800045,0.7994851106586986
preprocess,k,50,128,0.4243276406277771,0.35094755347999074,0.1489167473522551,0.9363951167677077,0.876835814706409
preprocess,k,51,1,0.3460969626032831,0.9050571718882825,0.3132375381728521,0.4252899194826793,0.18087151561358386
preprocess,k,51,2,0.3460969626032831,0.8492847025469206,0.293934855936922,0.5279351229268504,0.2787154940197886
preprocess,k,51,4,0.3460969626032831,0.7859790408726953,0.27202495871588156,0.6182531417702929,0.38223694730883795
preprocess,k,51,8,0.3460969626032831,0.7204131451320905,0.24933280134969474,0.6935451681908608,0.4810049003208894
preprocess,k,51,16,0.3460969626032831,0.6429511393304723,0.22252343642459674,0.7659071957056205,0.5866138324336476
preprocess,k,51,32,0.3460969626032831,0.5569632254277499,0.1927632806022719,0.830537154810739,0.6897919655211174
preprocess,k,51,64,0.3460969626032831,0.4689632059084037,0.16230674113759655,0.8832177033461864,0.7800735115041122
preprocess,k,51,128,0.3460969626032831,0.369788079292508,0.12798253105003907,0.9291161264412311,0.8632567764131578
preprocess,k,52,1,0.4246843532868224,0.8748066180422268,0.3715166828342954,0.48447227065077875,0.23471338102952144
preprocess,k,52,2,0.4246843532868224,0.8171386997356711,0.34702602024287843,0.5764411031443688,0.3322843453942968
preprocess,k,52,4,0.4246843532868224,0.7445931485507625,0.3162170597540795,0.6675185713755551,0.44558104313126207
preprocess,k,52,8,0.4246843532868224,0.6683807792848536,0.28385085899993046,0.7438192884582732,0.5532671338825718
preprocess,k,52,16,0.4246843532868224,0.5808157295529619,0.24666335248401358,0.8140350657704253,0.6626530883038606
preprocess,k,52,32,0.4246843532868224,0.4926703759875158,0.20922940000983378,0.8702160080257774,0.7572759006243198
preprocess,k,52,64,0.4246843532868224,0.4034428581678717,0.17133586930920983,0.9150048416228946,0.8372338601933386
preprocess,k,52,128,0.4246843532868224,0.30942183534806034,0.13140661203761267,0.9509248802139093,0.9042581278098378
preprocess,k,53,1,0.39686964590514373,0.9098637400430288,0.3610973003328066,0.41490718788050857,0.17214797455491165
preprocess,k,53,2,0.39686964590514373,0.8611818474630302,0.34177693486259025,0.5082969856296242,0.25836582560016236
