base_method,example_id,sub_q_idx,chunk_order,chunk_id,chunk_len,residual_count,residual_frac
mean,9,1,0,0,152,43,0.17551020408163265
mean,9,1,9,15,154,2,0.00816326530612245
mean,9,1,7,5,321,6,0.024489795918367346
mean,9,1,5,14,196,1,0.004081632653061225
mean,9,1,3,13,205,2,0.00816326530612245
mean,186,0,2,2,98,8,0.08791208791208792
mean,186,0,7,7,163,2,0.02197802197802198
mean,186,0,8,8,116,2,0.02197802197802198
mean,186,0,5,5,175,2,0.02197802197802198
mean,186,0,0,0,89,21,0.23076923076923078
mean,186,0,9,9,105,15,0.16483516483516483
mean,186,0,1,1,114,7,0.07692307692307693
mean,186,0,10,10,27,27,0.2967032967032967
mean,186,0,6,6,82,7,0.07692307692307693
mean,56,0,10,10,40,16,0.2
mean,56,0,6,6,123,2,0.025
mean,56,0,3,3,200,6,0.075
mean,56,0,11,1,26,26,0.325
mean,56,0,4,4,149,1,0.0125
mean,56,0,0,0,40,13,0.1625
mean,56,0,7,7,219,1,0.0125
mean,56,0,1,1,89,8,0.1
mean,56,0,8,8,49,1,0.0125
mean,56,0,5,5,156,2,0.025
mean,56,0,9,9,137,2,0.025
mean,56,0,2,2,89,2,0.025
mean,129,0,9,9,126,1,0.007874015748031496
mean,129,0,1,1,315,5,0.03937007874015748
mean,129,0,10,10,109,50,0.3937007874015748
mean,129,0,2,2,166,5,0.03937007874015748
mean,129,0,4,4,231,1,0.007874015748031496
mean,129,0,11,1,26,26,0.2047244094488189
mean,129,0,6,6,307,2,0.015748031496062992
mean,129,0,7,7,101,3,0.023622047244094488
mean,129,0,5,5,225,3,0.023622047244094488
mean,129,0,0,0,109,21,0.16535433070866143
mean,129,0,8,8,157,1,0.007874015748031496
mean,129,0,3,3,130,9,0.07086614173228346
mean,81,1,11,1,126,18,0.10975609756097561
mean,81,1,1,11,147,6,0.036585365853658534
mean,81,1,6,14,101,2,0.012195121951219513
mean,81,1,2,2,111,18,0.10975609756097561
mean,81,1,7,15,70,8,0.04878048780487805
mean,81,1,3,12,41,6,0.036585365853658534
mean,81,1,4,1,177,3,0.018292682926829267
mean,81,1,12,11,147,5,0.03048780487804878
mean,81,1,13,2,111,46,0.2804878048780488
mean,81,1,0,0,126,15,0.09146341463414634
mean,81,1,14,12,31,31,0.18902439024390244
mean,81,1,10,18,41,6,0.036585365853658534
mean,37,1,11,1,100,21,0.11538461538461539
mean,37,1,12,2,54,54,0.2967032967032967
mean,37,1,9,12,242,14,0.07692307692307693
mean,37,1,0,0,109,35,0.19230769230769232
mean,37,1,10,7,109,51,0.2802197802197802
mean,37,1,1,1,100,7,0.038461538461538464
mean,156,1,3,11,78,1,0.009009009009009009
mean,156,1,10,17,51,10,0.09009009009009009
mean,156,1,11,1,161,44,0.3963963963963964
mean,156,1,8,15,93,2,0.018018018018018018
mean,156,1,12,2,27,27,0.24324324324324326
mean,156,1,0,0,51,9,0.08108108108108109
mean,156,1,1,1,161,18,0.16216216216216217
mean,109,0,5,5,160,20,0.10526315789473684
mean,109,0,10,10,161,68,0.35789473684210527
mean,109,0,1,1,141,11,0.05789473684210526
mean,109,0,7,7,110,5,0.02631578947368421
mean,109,0,8,8,233,1,0.005263157894736842
mean,109,0,11,1,36,36,0.18947368421052632
mean,109,0,2,2,180,1,0.005263157894736842
mean,109,0,3,3,125,15,0.07894736842105263
mean,109,0,0,0,161,31,0.1631578947368421
mean,109,0,4,4,107,2,0.010526315789473684
mean,82,0,9,9,79,41,0.3082706766917293
mean,82,0,6,6,136,3,0.022556390977443608
mean,82,0,1,1,103,12,0.09022556390977443
mean,82,0,10,10,32,32,0.24060150375939848
mean,82,0,2,2,63,6,0.045112781954887216
mean,82,0,7,7,129,2,0.015037593984962405
mean,82,0,4,4,101,16,0.12030075187969924
mean,82,0,0,0,206,12,0.09022556390977443
mean,82,0,8,8,202,3,0.022556390977443608
mean,82,0,5,5,229,6,0.045112781954887216
mean,130,0,2,2,124,6,0.075
mean,130,0,3,3,107,3,0.0375
mean,130,0,9,9,147,1,0.0125
mean,130,0,10,10,28,28,0.35
mean,130,0,4,4,61,3,0.0375
mean,130,0,5,5,57,9,0.1125
mean,130,0,6,6,111,5,0.0625
mean,130,0,0,0,66,6,0.075
mean,130,0,1,1,78,12,0.15
mean,130,0,7,7,41,4,0.05
mean,130,0,8,8,158,3,0.0375
mean,112,0,9,9,57,19,0.24358974358974358
mean,112,0,10,10,30,30,0.38461538461538464
mean,112,0,5,5,55,2,0.02564102564102564
mean,112,0,6,6,67,3,0.038461538461538464
mean,112,0,7,7,74,2,0.02564102564102564
mean,112,0,0,0,43,17,0.21794871794871795
mean,112,0,8,8,192,2,0.02564102564102564
mean,112,0,2,2,68,2,0.02564102564102564
mean,112,0,3,3,78,1,0.01282051282051282
mean,38,0,1,1,96,11,0.14473684210526316
mean,38,0,9,9,81,7,0.09210526315789473
mean,38,0,6,6,80,5,0.06578947368421052
mean,38,0,0,0,43,10,0.13157894736842105
mean,38,0,8,8,80,4,0.05263157894736842
mean,38,0,2,2,77,2,0.02631578947368421
mean,38,0,5,5,80,4,0.05263157894736842
mean,38,0,10,10,28,28,0.3684210526315789
mean,38,0,4,4,136,1,0.013157894736842105
mean,38,0,3,3,83,4,0.05263157894736842
mean,158,0,2,2,146,1,0.007575757575757576
mean,158,0,6,6,126,10,0.07575757575757576
mean,158,0,10,10,30,30,0.22727272727272727
mean,158,0,3,3,43,2,0.015151515151515152
mean,158,0,7,7,129,6,0.045454545454545456
mean,158,0,4,4,245,7,0.05303030303030303
mean,158,0,0,0,127,46,0.3484848484848485
mean,158,0,8,8,123,14,0.10606060606060606
mean,158,0,1,1,122,8,0.06060606060606061
mean,158,0,9,9,209,7,0.05303030303030303
mean,158,0,5,5,129,1,0.007575757575757576
mean,82,1,1,6,103,17,0.0821256038647343
mean,82,1,5,1,77,10,0.04830917874396135
mean,82,1,6,11,86,2,0.00966183574879227
mean,82,1,10,9,103,13,0.06280193236714976
mean,82,1,11,2,229,82,0.3961352657004831
mean,82,1,2,2,101,6,0.028985507246376812
mean,82,1,3,5,79,6,0.028985507246376812
mean,82,1,0,0,229,32,0.15458937198067632
mean,82,1,12,6,37,37,0.178743961352657
mean,82,1,9,14,202,2,0.00966183574879227
mean,10,0,8,8,68,5,0.04201680672268908
mean,10,0,9,9,231,16,0.13445378151260504
mean,10,0,3,3,310,9,0.07563025210084033
mean,10,0,4,4,88,9,0.07563025210084033
mean,10,0,5,5,123,1,0.008403361344537815
mean,10,0,1,1,203,7,0.058823529411764705
mean,10,0,2,2,90,5,0.04201680672268908
mean,10,0,10,10,29,29,0.24369747899159663
mean,10,0,6,6,89,15,0.12605042016806722
mean,10,0,0,0,186,17,0.14285714285714285
mean,10,0,7,7,117,6,0.05042016806722689
mean,57,0,8,8,57,1,0.010752688172043012
mean,57,0,1,1,51,7,0.07526881720430108
mean,57,0,4,4,157,1,0.010752688172043012
mean,57,0,5,5,123,2,0.021505376344086023
mean,57,0,0,0,135,19,0.20430107526881722
mean,57,0,10,10,135,34,0.3655913978494624
mean,57,0,6,6,72,2,0.021505376344086023
mean,57,0,11,1,26,26,0.27956989247311825
mean,57,0,2,2,46,1,0.010752688172043012
mean,130,1,10,15,66,20,0.14925373134328357
mean,130,1,11,1,78,48,0.3582089552238806
mean,130,1,6,13,111,2,0.014925373134328358
mean,130,1,12,2,29,29,0.21641791044776118
mean,130,1,7,7,107,1,0.007462686567164179
mean,130,1,0,0,78,22,0.16417910447761194
mean,130,1,3,12,66,4,0.029850746268656716
mean,130,1,4,1,124,3,0.022388059701492536
mean,130,1,1,2,71,1,0.007462686567164179
mean,130,1,8,4,71,3,0.022388059701492536
mean,130,1,2,11,360,1,0.007462686567164179
mean,112,1,0,0,82,15,0.14018691588785046
mean,112,1,10,19,43,13,0.12149532710280374
mean,112,1,11,1,82,41,0.38317757009345793
mean,112,1,1,11,95,9,0.08411214953271028
mean,112,1,12,11,27,27,0.2523364485981308
mean,112,1,2,12,43,2,0.018691588785046728
mean,10,1,1,2,186,1,0.006944444444444444
mean,10,1,5,13,190,2,0.013888888888888888
mean,10,1,12,2,28,28,0.19444444444444445
mean,10,1,10,17,186,9,0.0625
mean,10,1,2,1,138,22,0.1527777777777778
mean,10,1,6,14,124,1,0.006944444444444444
mean,10,1,11,1,203,51,0.3541666666666667
mean,10,1,0,0,203,26,0.18055555555555555
mean,10,1,3,11,99,2,0.013888888888888888
mean,10,1,7,15,117,1,0.006944444444444444
mean,10,1,8,8,57,1,0.006944444444444444
mean,158,1,9,18,123,4,0.03773584905660377
mean,158,1,10,9,127,7,0.0660377358490566
mean,158,1,0,0,89,20,0.18867924528301888
mean,158,1,11,1,89,45,0.42452830188679247
mean,158,1,12,11,28,28,0.2641509433962264
mean,158,1,2,1,89,2,0.018867924528301886
mean,38,1,10,18,43,2,0.019230769230769232
mean,38,1,11,1,96,50,0.4807692307692308
mean,38,1,12,2,30,30,0.28846153846153844
mean,38,1,0,0,96,21,0.20192307692307693
mean,38,1,1,2,43,1,0.009615384615384616
mean,58,0,7,7,122,1,0.01098901098901099
mean,58,0,2,2,180,3,0.03296703296703297
mean,58,0,3,3,94,1,0.01098901098901099
mean,58,0,8,8,140,1,0.01098901098901099
mean,58,0,4,4,171,5,0.054945054945054944
mean,58,0,9,9,117,44,0.4835164835164835
mean,58,0,0,0,87,5,0.054945054945054944
mean,58,0,1,1,96,2,0.02197802197802198
mean,58,0,10,10,25,25,0.27472527472527475
mean,58,0,6,6,68,4,0.04395604395604396
mean,113,0,5,5,168,3,0.023809523809523808
mean,113,0,1,1,225,11,0.0873015873015873
mean,113,0,9,9,120,34,0.2698412698412698
mean,113,0,2,2,210,9,0.07142857142857142
mean,113,0,10,10,27,27,0.21428571428571427
mean,113,0,6,6,61,1,0.007936507936507936
mean,113,0,7,7,121,6,0.047619047619047616
mean,113,0,0,0,131,31,0.24603174603174602
mean,113,0,3,3,102,1,0.007936507936507936
mean,113,0,8,8,216,1,0.007936507936507936
mean,113,0,4,4,102,2,0.015873015873015872
mean,11,0,10,10,31,31,0.2767857142857143
mean,11,0,3,3,295,4,0.03571428571428571
mean,11,0,6,6,153,13,0.11607142857142858
mean,11,0,7,7,73,5,0.044642857142857144
mean,11,0,0,0,34,6,0.05357142857142857
mean,11,0,1,1,96,1,0.008928571428571428
mean,11,0,8,8,90,7,0.0625
mean,11,0,4,4,140,4,0.03571428571428571
mean,11,0,2,2,149,6,0.05357142857142857
mean,11,0,9,9,73,25,0.22321428571428573
mean,11,0,5,5,127,10,0.08928571428571429
mean,39,0,3,3,103,9,0.09375
mean,39,0,9,9,91,4,0.041666666666666664
mean,39,0,4,4,115,5,0.052083333333333336
mean,39,0,10,10,38,38,0.3958333333333333
mean,39,0,5,5,70,1,0.010416666666666666
mean,39,0,0,0,84,15,0.15625
mean,39,0,6,6,66,6,0.0625
mean,39,0,1,1,107,14,0.14583333333333334
mean,39,0,7,7,106,1,0.010416666666666666
mean,39,0,2,2,72,3,0.03125
mean,131,0,8,8,115,3,0.033707865168539325
mean,131,0,3,3,94,2,0.02247191011235955
mean,131,0,4,4,66,1,0.011235955056179775
mean,131,0,9,9,104,26,0.29213483146067415
mean,131,0,5,5,125,1,0.011235955056179775
mean,131,0,10,10,28,28,0.3146067415730337
mean,131,0,0,0,115,21,0.23595505617977527
mean,131,0,6,6,134,2,0.02247191011235955
mean,131,0,1,1,62,1,0.011235955056179775
mean,131,0,2,2,118,2,0.02247191011235955
mean,131,0,7,7,42,2,0.02247191011235955
mean,113,1,11,1,121,37,0.3490566037735849
mean,113,1,2,1,147,1,0.009433962264150943
mean,113,1,12,8,26,26,0.24528301886792453
mean,113,1,3,11,64,1,0.009433962264150943
mean,113,1,4,12,75,2,0.018867924528301886
mean,113,1,0,0,121,26,0.24528301886792453
mean,113,1,10,17,131,12,0.11320754716981132
mean,113,1,6,10,91,1,0.009433962264150943
mean,160,0,6,6,109,6,0.061855670103092786
mean,160,0,7,7,52,10,0.10309278350515463
mean,160,0,4,4,157,8,0.08247422680412371
mean,160,0,8,8,84,2,0.020618556701030927
mean,160,0,9,9,65,22,0.2268041237113402
mean,160,0,0,0,42,3,0.030927835051546393
mean,160,0,10,10,27,27,0.27835051546391754
mean,160,0,1,1,119,2,0.020618556701030927
mean,160,0,5,5,198,11,0.1134020618556701
mean,160,0,2,2,95,6,0.061855670103092786
mean,11,1,9,18,151,3,0.03296703296703297
mean,11,1,0,0,34,2,0.02197802197802198
mean,11,1,1,1,36,18,0.1978021978021978
mean,11,1,2,11,102,5,0.054945054945054944
mean,11,1,10,19,34,7,0.07692307692307693
mean,11,1,11,1,36,25,0.27472527472527475
mean,11,1,12,11,30,30,0.32967032967032966
mean,11,1,3,12,101,1,0.01098901098901099
mean,58,1,4,13,141,1,0.009900990099009901
mean,58,1,0,0,66,25,0.24752475247524752
mean,58,1,10,19,87,1,0.009900990099009901
mean,58,1,11,1,66,42,0.4158415841584158
mean,58,1,6,15,53,1,0.009900990099009901
mean,58,1,2,1,178,2,0.019801980198019802
mean,58,1,12,11,29,29,0.2871287128712871
mean,84,0,6,6,69,2,0.017241379310344827
mean,84,0,9,9,163,19,0.16379310344827586
mean,84,0,10,10,32,32,0.27586206896551724
mean,84,0,7,7,144,3,0.02586206896551724
mean,84,0,3,3,107,5,0.04310344827586207
mean,84,0,8,8,154,10,0.08620689655172414
mean,84,0,4,4,160,2,0.017241379310344827
mean,84,0,0,0,50,18,0.15517241379310345
mean,84,0,1,1,103,11,0.09482758620689655
mean,84,0,2,2,254,4,0.034482758620689655
mean,84,0,5,5,71,10,0.08620689655172414
mean,131,1,9,18,186,1,0.012048192771084338
mean,131,1,2,11,45,1,0.012048192771084338
mean,131,1,4,13,84,9,0.10843373493975904
mean,131,1,10,19,115,12,0.14457831325301204
mean,131,1,5,14,33,1,0.012048192771084338
mean,131,1,0,0,115,4,0.04819277108433735
mean,131,1,6,15,56,4,0.04819277108433735
mean,131,1,11,1,189,17,0.20481927710843373
mean,131,1,7,16,87,3,0.03614457831325301
mean,131,1,1,1,189,1,0.012048192771084338
mean,131,1,8,17,72,2,0.024096385542168676
mean,131,1,12,11,28,28,0.3373493975903614
mean,39,1,11,1,107,65,0.39634146341463417
mean,39,1,12,2,34,34,0.2073170731707317
mean,39,1,4,4,68,3,0.018292682926829267
mean,39,1,0,0,107,42,0.25609756097560976
mean,39,1,8,14,72,3,0.018292682926829267
mean,39,1,1,2,84,8,0.04878048780487805
mean,39,1,10,15,84,9,0.054878048780487805
mean,114,0,0,0,340,8,0.044444444444444446
mean,114,0,7,7,170,11,0.06111111111111111
mean,114,0,4,4,180,45,0.25
mean,114,0,1,1,149,13,0.07222222222222222
mean,114,0,8,8,136,7,0.03888888888888889
mean,114,0,2,2,184,2,0.011111111111111112
mean,114,0,9,9,192,28,0.15555555555555556
mean,114,0,5,5,95,19,0.10555555555555556
mean,114,0,6,6,109,19,0.10555555555555556
mean,114,0,10,10,28,28,0.15555555555555556
mean,160,1,8,17,151,13,0.07262569832402235
mean,160,1,2,12,119,8,0.0446927374301676
mean,160,1,11,1,317,13,0.07262569832402235
mean,160,1,12,12,119,14,0.0782122905027933
mean,160,1,5,14,58,9,0.05027932960893855
mean,160,1,6,15,164,6,0.0335195530726257
mean,160,1,13,2,58,22,0.12290502793296089
mean,160,1,10,19,42,1,0.00558659217877095
mean,160,1,14,15,34,34,0.18994413407821228
mean,160,1,0,0,127,30,0.16759776536312848
mean,160,1,7,16,166,3,0.01675977653631285
mean,160,1,3,2,128,18,0.1005586592178771
mean,160,1,1,11,317,3,0.01675977653631285
mean,160,1,4,13,142,5,0.027932960893854747
mean,12,0,4,4,148,10,0.055248618784530384
mean,12,0,9,9,270,15,0.08287292817679558
mean,12,0,1,1,225,30,0.16574585635359115
mean,12,0,2,2,198,16,0.08839779005524862
mean,12,0,5,5,75,6,0.03314917127071823
mean,12,0,8,8,336,9,0.049723756906077346
mean,12,0,6,6,195,8,0.04419889502762431
mean,12,0,10,10,36,36,0.19889502762430938
mean,12,0,0,0,138,46,0.2541436464088398
mean,12,0,3,3,183,2,0.011049723756906077
mean,12,0,7,7,243,3,0.016574585635359115
mean,59,0,9,9,89,47,0.3821138211382114
mean,59,0,10,10,27,27,0.21951219512195122
mean,59,0,6,6,115,2,0.016260162601626018
mean,59,0,4,4,273,4,0.032520325203252036
mean,59,0,7,7,75,3,0.024390243902439025
mean,59,0,0,0,56,24,0.1951219512195122
mean,59,0,1,1,120,10,0.08130081300813008
mean,59,0,8,8,94,3,0.024390243902439025
mean,59,0,2,2,127,1,0.008130081300813009
mean,59,0,5,5,181,2,0.016260162601626018
mean,84,1,12,12,27,27,0.26732673267326734
mean,84,1,3,13,152,1,0.009900990099009901
mean,84,1,4,14,52,1,0.009900990099009901
mean,84,1,0,0,64,25,0.24752475247524752
mean,84,1,1,11,87,17,0.16831683168316833
mean,84,1,10,20,50,4,0.039603960396039604
mean,84,1,11,1,87,24,0.2376237623762376
mean,84,1,2,12,103,2,0.019801980198019802
mean,133,0,7,7,93,14,0.13333333333333333
mean,133,0,4,4,225,3,0.02857142857142857
mean,133,0,8,8,168,2,0.01904761904761905
mean,133,0,9,9,189,9,0.08571428571428572
mean,133,0,0,0,41,7,0.06666666666666667
mean,133,0,5,5,74,10,0.09523809523809523
mean,133,0,1,1,34,22,0.20952380952380953
mean,133,0,2,2,76,5,0.047619047619047616
mean,133,0,6,6,135,4,0.0380952380952381
mean,133,0,10,10,29,29,0.2761904761904762
mean,12,1,13,3,34,34,0.15315315315315314
mean,12,1,12,2,198,104,0.46846846846846846
mean,12,1,9,13,162,1,0.0045045045045045045
mean,12,1,2,4,75,4,0.018018018018018018
mean,12,1,0,0,198,77,0.34684684684684686
mean,12,1,6,10,161,2,0.009009009009009009
mean,114,1,10,20,149,6,0.061224489795918366
mean,114,1,11,2,55,29,0.29591836734693877
mean,114,1,12,11,28,28,0.2857142857142857
mean,114,1,4,14,97,6,0.061224489795918366
mean,114,1,0,0,55,18,0.1836734693877551
mean,114,1,1,11,108,10,0.10204081632653061
mean,114,1,2,12,57,1,0.01020408163265306
mean,133,1,10,13,41,7,0.06930693069306931
mean,133,1,6,11,93,3,0.0297029702970297
mean,133,1,11,1,34,27,0.26732673267326734
mean,133,1,12,2,31,31,0.3069306930693069
mean,133,1,4,9,225,1,0.009900990099009901
mean,133,1,7,8,131,1,0.009900990099009901
mean,133,1,8,12,135,6,0.0594059405940594
mean,133,1,0,0,34,19,0.18811881188118812
mean,133,1,5,5,161,1,0.009900990099009901
mean,133,1,9,7,172,1,0.009900990099009901
mean,133,1,1,2,41,2,0.019801980198019802
mean,133,1,2,1,76,1,0.009900990099009901
mean,133,1,3,3,168,1,0.009900990099009901
mean,161,0,2,2,98,9,0.09574468085106383
mean,161,0,7,7,163,2,0.02127659574468085
mean,161,0,8,8,116,4,0.0425531914893617
mean,161,0,5,5,175,2,0.02127659574468085
mean,161,0,0,0,89,23,0.24468085106382978
mean,161,0,9,9,105,15,0.1595744680851064
mean,161,0,1,1,114,7,0.07446808510638298
mean,161,0,10,10,27,27,0.2872340425531915
mean,161,0,6,6,82,5,0.05319148936170213
mean,186,1,10,13,89,20,0.15873015873015872
mean,186,1,2,3,114,8,0.06349206349206349
mean,186,1,3,2,80,1,0.007936507936507936
mean,186,1,7,9,134,3,0.023809523809523808
mean,186,1,11,1,114,4,0.031746031746031744
mean,186,1,4,4,82,5,0.03968253968253968
mean,186,1,12,2,98,11,0.0873015873015873
mean,186,1,0,0,89,23,0.18253968253968253
mean,186,1,13,3,80,6,0.047619047619047616
mean,186,1,1,1,98,14,0.1111111111111111
mean,186,1,14,4,31,31,0.24603174603174602
mean,85,0,7,7,88,6,0.033707865168539325
mean,85,0,10,10,322,21,0.11797752808988764
mean,85,0,5,5,162,1,0.0056179775280898875
mean,85,0,11,1,122,17,0.09550561797752809
mean,85,0,9,9,178,5,0.028089887640449437
mean,85,0,0,0,322,9,0.05056179775280899
mean,85,0,1,1,122,9,0.05056179775280899
mean,85,0,12,2,108,37,0.20786516853932585
mean,85,0,6,6,113,3,0.016853932584269662
mean,85,0,2,2,108,13,0.07303370786516854
mean,85,0,13,3,36,36,0.20224719101123595
mean,85,0,3,3,86,4,0.02247191011235955
mean,85,0,8,8,194,3,0.016853932584269662
mean,85,0,4,4,126,14,0.07865168539325842
mean,13,0,7,7,45,4,0.05194805194805195
mean,13,0,8,8,148,2,0.025974025974025976
mean,13,0,2,2,45,10,0.12987012987012986
mean,13,0,3,3,79,7,0.09090909090909091
mean,13,0,9,9,192,5,0.06493506493506493
mean,13,0,4,4,60,4,0.05194805194805195
mean,13,0,0,0,86,15,0.19480519480519481
mean,13,0,5,5,126,2,0.025974025974025976
mean,13,0,1,1,265,1,0.012987012987012988
mean,13,0,10,10,25,25,0.3246753246753247
mean,13,0,6,6,96,2,0.025974025974025976
mean,59,1,0,0,56,15,0.15151515151515152
mean,59,1,12,14,47,47,0.47474747474747475
mean,59,1,4,13,90,1,0.010101010101010102
mean,59,1,10,18,56,21,0.21212121212121213
mean,59,1,11,1,90,15,0.15151515151515152
mean,86,0,3,3,111,5,0.078125
mean,86,0,10,10,30,30,0.46875
mean,86,0,2,2,125,1,0.015625
mean,86,0,9,9,85,13,0.203125
mean,86,0,0,0,67,2,0.03125
mean,86,0,1,1,36,4,0.0625
mean,86,0,8,8,110,4,0.0625
mean,86,0,7,7,93,2,0.03125
mean,86,0,4,4,95,3,0.046875
mean,117,0,10,10,28,28,0.23529411764705882
mean,117,0,7,7,189,15,0.12605042016806722
mean,117,0,9,9,203,23,0.19327731092436976
mean,117,0,3,3,59,7,0.058823529411764705
mean,117,0,4,4,141,3,0.025210084033613446
mean,117,0,8,8,131,6,0.05042016806722689
mean,117,0,0,0,49,5,0.04201680672268908
mean,117,0,1,1,123,12,0.10084033613445378
mean,117,0,6,6,138,4,0.03361344537815126
mean,117,0,2,2,186,16,0.13445378151260504
mean,40,0,5,5,39,6,0.06382978723404255
mean,40,0,2,2,219,1,0.010638297872340425
mean,40,0,6,6,44,1,0.010638297872340425
mean,40,0,9,9,128,7,0.07446808510638298
mean,40,0,3,3,113,7,0.07446808510638298
mean,40,0,0,0,114,11,0.11702127659574468
mean,40,0,10,10,26,26,0.2765957446808511
mean,40,0,1,1,121,35,0.3723404255319149
mean,135,0,2,2,80,6,0.06521739130434782
mean,135,0,6,6,112,1,0.010869565217391304
mean,135,0,3,3,158,1,0.010869565217391304
mean,135,0,7,7,29,3,0.03260869565217391
mean,135,0,8,8,105,8,0.08695652173913043
mean,135,0,4,4,110,8,0.08695652173913043
mean,135,0,0,0,65,17,0.18478260869565216
mean,135,0,9,9,155,11,0.11956521739130435
mean,135,0,1,1,197,7,0.07608695652173914
mean,135,0,5,5,216,4,0.043478260869565216
mean,135,0,10,10,26,26,0.2826086956521739
mean,117,1,12,11,28,28,0.28
mean,117,1,10,19,49,2,0.02
mean,117,1,11,1,82,46,0.46
mean,117,1,0,0,82,19,0.19
mean,117,1,1,11,95,4,0.04
mean,117,1,2,12,43,1,0.01
mean,40,1,2,11,121,6,0.0425531914893617
mean,40,1,3,2,274,2,0.014184397163120567
mean,40,1,10,9,121,7,0.04964539007092199
mean,40,1,11,2,114,61,0.4326241134751773
mean,40,1,12,1,31,31,0.2198581560283688
mean,40,1,0,0,114,30,0.2127659574468085
mean,40,1,8,16,39,4,0.028368794326241134
mean,86,1,11,1,65,21,0.16666666666666666
mean,86,1,2,12,95,11,0.0873015873015873
mean,86,1,3,13,124,12,0.09523809523809523
mean,86,1,12,11,110,3,0.023809523809523808
mean,86,1,13,12,34,34,0.2698412698412698
mean,86,1,4,14,243,9,0.07142857142857142
mean,86,1,6,16,56,1,0.007936507936507936
mean,86,1,7,17,102,10,0.07936507936507936
mean,86,1,0,0,65,18,0.14285714285714285
mean,86,1,9,19,67,1,0.007936507936507936
