Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,dataset,method,rate,source_csv,segment,source_row,Predicted_clean,glm_correct,glm_reason,glm_raw,row_index,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,What is the place of birth of Alice Paul?,"Paulsdale, Mount Laurel Township, New Jersey","</think>

Answer: Paulsdale, in Mount Laurel Township, New Jersey.",True,0,0.0,"预测答案包含了标准答案中的所有关键信息，即“Paulsdale”和“Mount Laurel Township, New Jersey”。两者在语义上完全等价，预测答案仅增加了“in”等连接词，属于措辞上的细微差异，意思保持完全一致，因此判断为正确。",musique,offline20_only,0.2,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_fair_budget_offline_vs_residual/offline20_only/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.2_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,7,"Paulsdale, in Mount Laurel Township, New Jersey.",True,预测答案包含了标准答案中的所有关键信息，即“Paulsdale”、“Mount Laurel Township”和“New Jersey”。两者在语义上完全等价，预测答案仅增加了介词“in”使语句更通顺，属于允许的措辞细微差异，因此判断为正确。,"判断: 正确
原因: 预测答案包含了标准答案中的所有关键信息，即“Paulsdale”、“Mount Laurel Township”和“New Jersey”。两者在语义上完全等价，预测答案仅增加了介词“in”使语句更通顺，属于允许的措辞细微差异，因此判断为正确。",2295,N/A,N/A,N/A,N/A,N/A
"Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?",What is the location of the devolved body responsible for non-reserved matters since 2004?,"The devolved body is the Scottish Parliament, located in the Holyrood area of Edinburgh since September 2004.",Answer: Holyrood area of Edinburgh,True,0.4666666666666667,0.0,预测答案“Holyrood area of Edinburgh”准确包含了标准答案中的核心地理位置信息。虽然它省略了关于“Scottish Parliament”的背景描述，但针对问题所询问的“location”，该回答在语义上与标准答案完全一致，正确回答了问题。,musique,offline20_only,0.2,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_fair_budget_offline_vs_residual/offline20_only/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.2_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,8,Holyrood area of Edinburgh,True,预测答案“Holyrood area of Edinburgh”准确包含了标准答案中的核心地理位置信息，直接回答了问题中关于该机构所在地的询问，语义上与标准答案完全一致，符合正确回答的标准。,"判断: 正确
原因: 预测答案“Holyrood area of Edinburgh”准确包含了标准答案中的核心地理位置信息，直接回答了问题中关于该机构所在地的询问，语义上与标准答案完全一致，符合正确回答的标准。",2296,N/A,N/A,N/A,N/A,N/A
When did the person who first brought a postal service into Umayyad lands become caliph?,Who first introduced the postal service in the Umayyad Caliphate?,Mu'awiyah introduced the postal service in the Umayyad Caliphate.,"<think>

</think>

Answer: Mu'awiyah introduced the postal service in the Umayyad Caliphate.",False,0,0.0,预测答案部分为空白，没有提供任何实质性的文字内容，因此未能包含标准答案中的关键信息（Mu'awiyah），无法回答所提出的问题。,musique,offline20_only,0.2,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_fair_budget_offline_vs_residual/offline20_only/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.2_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,9,Mu'awiyah introduced the postal service in the Umayyad Caliphate.,True,预测答案与标准答案完全一致，都明确指出了穆阿维叶在倭马亚哈里发国引入了邮政服务，包含了标准答案的所有关键信息，语义完全等价。,"判断: 正确
原因: 预测答案与标准答案完全一致，都明确指出了穆阿维叶在倭马亚哈里发国引入了邮政服务，包含了标准答案的所有关键信息，语义完全等价。",2297,N/A,N/A,N/A,N/A,N/A
When did the person who first brought a postal service into Umayyad lands become caliph?,When did Mu'awiyah become caliph of the Umayyad Caliphate?,Mu'awiyah became caliph in 661 CE.,"661
</think>

Answer: 661",True,0.2857142857142857,0.0,预测答案“661”准确提供了标准答案中的核心时间信息，即公元661年。虽然预测答案省略了“CE”以及部分上下文词汇，但在该历史问题的语境下，数字“661”已经足以表达穆阿威叶成为哈里发的正确年份，与标准答案在语义上完全等价。,musique,offline20_only,0.2,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_fair_budget_offline_vs_residual/offline20_only/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.2_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,10,"661


Answer: 661",True,预测答案“661”准确包含了标准答案中的关键年份信息，与标准答案“661 CE”在语义上完全等价，正确回答了穆阿威叶成为哈里发的时间。,"判断: 正确
原因: 预测答案“661”准确包含了标准答案中的关键年份信息，与标准答案“661 CE”在语义上完全等价，正确回答了穆阿威叶成为哈里发的时间。",2298,N/A,N/A,N/A,N/A,N/A
This is an instance of who was named commander in chief of texas forces by the new national government of texas National Forest?,Who was named commander in chief of Texas forces by the new national government of Texas?,Sam Houston was named commander in chief of the Texas forces by the new national government of Texas.,"<think>

</think>

Sam Houston",True,0,0.0,预测答案“Sam Houston”准确提供了标准答案中的核心人物信息，直接回答了关于谁被任命为德克萨斯军队总司令的问题，语义与标准答案完全一致。,musique,offline20_only,0.2,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_fair_budget_offline_vs_residual/offline20_only/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.2_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,11,Sam Houston,True,预测答案“Sam Houston”准确给出了问题所询问的核心人物，包含了标准答案中最关键的信息。虽然它没有完整复述标准答案的全部句子结构，但在语义上与标准答案完全等价，正确回答了谁被任命为德克萨斯军队总司令的问题。,"判断: 正确
原因: 预测答案“Sam Houston”准确给出了问题所询问的核心人物，包含了标准答案中最关键的信息。虽然它没有完整复述标准答案的全部句子结构，但在语义上与标准答案完全等价，正确回答了谁被任命为德克萨斯军队总司令的问题。",2299,N/A,N/A,N/A,N/A,N/A
What university did the author of The Secret World of Og go to?,Who is the author of The Secret World of Og?,Pierre Berton,Pierre Berton,True,1.0,1.0,预测答案与标准答案完全一致，均为“Pierre Berton”，准确包含了问题所要求的关键信息，语义上完全等价，因此正确回答了问题。,musique,offline20_only,0.2,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_fair_budget_offline_vs_residual/offline20_only/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.2_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,12,Pierre Berton,True,预测答案“Pierre Berton”与标准答案完全一致，准确包含了问题所问的《The Secret World of Og》一书作者的关键信息，语义上完全等价，正确回答了问题。,"判断: 正确
原因: 预测答案“Pierre Berton”与标准答案完全一致，准确包含了问题所问的《The Secret World of Og》一书作者的关键信息，语义上完全等价，正确回答了问题。",2300,N/A,N/A,N/A,N/A,N/A
What university did the author of The Secret World of Og go to?,Which university did Pierre Berton attend?,Pierre Berton attended the University of British Columbia.,"<think>

</think>

University of British Columbia",True,0,0.0,预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即皮埃尔·伯顿就读的大学名称。虽然预测答案省略了主语和谓语，但直接回答了问题所问，与标准答案在语义上完全等价。,musique,offline20_only,0.2,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_fair_budget_offline_vs_residual/offline20_only/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.2_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,13,University of British Columbia,True,预测答案明确指出了“University of British Columbia”，这与标准答案中的核心信息完全一致。虽然预测答案省略了主语“Pierre Berton attended”，但作为对问题的直接回答，其语义与标准答案等价，准确回答了问题。,"判断: 正确
原因: 预测答案明确指出了“University of British Columbia”，这与标准答案中的核心信息完全一致。虽然预测答案省略了主语“Pierre Berton attended”，但作为对问题的直接回答，其语义与标准答案等价，准确回答了问题。",2301,N/A,N/A,N/A,N/A,N/A
Who is the child of Caroline LeRoy's spouse?,Who is Caroline LeRoy's spouse?,Daniel Webster,"<think>

</think>

Daniel Webster",True,0,0.0,预测答案“Daniel Webster”与标准答案完全一致，准确地给出了Caroline LeRoy的配偶名字，包含了标准答案的所有关键信息，语义完全等价，因此判定为正确。,musique,offline20_only,0.2,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_fair_budget_offline_vs_residual/offline20_only/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.2_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,14,Daniel Webster,True,预测答案“Daniel Webster”与标准答案完全一致，准确包含了问题的关键信息，正确回答了Caroline LeRoy的配偶是谁，符合所有判断标准。,"判断: 正确
原因: 预测答案“Daniel Webster”与标准答案完全一致，准确包含了问题的关键信息，正确回答了Caroline LeRoy的配偶是谁，符合所有判断标准。",2302,N/A,N/A,N/A,N/A,N/A
Who is the child of Caroline LeRoy's spouse?,Who is Daniel Webster's child?,Daniel Webster's child is Daniel Fletcher Webster.,"<think>

</think>

Fletcher Webster",True,0,0.0,预测答案“Fletcher Webster”是标准答案中“Daniel Fletcher Webster”的简称，两者在语义上完全等价，都准确指代了丹尼尔·韦伯斯特的孩子，符合答案评估的等价标准。,musique,offline20_only,0.2,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_fair_budget_offline_vs_residual/offline20_only/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.2_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,15,Fletcher Webster,True,预测答案“Fletcher Webster”与标准答案“Daniel Fletcher Webster”指代的是同一个人，只是省略了名字中的“Daniel”，在语义上完全等价，包含了标准答案的关键信息，正确回答了问题。,"判断: 正确
原因: 预测答案“Fletcher Webster”与标准答案“Daniel Fletcher Webster”指代的是同一个人，只是省略了名字中的“Daniel”，在语义上完全等价，包含了标准答案的关键信息，正确回答了问题。",2303,N/A,N/A,N/A,N/A,N/A
Where was the person featured on the Chester Arthur coin born?,Who is featured on the Chester Arthur coin?,The coin for Chester A. Arthur features suffragette Alice Paul.,Answer: Queen Elizabeth II,False,0,0.0,预测答案给出的信息是“Queen Elizabeth II”（伊丽莎白二世女王），而标准答案明确指出切斯特·阿瑟硬币上的人物是女权主义者爱丽丝·保罗（Alice Paul）。两者在语义上完全不一致，预测答案未包含标准答案的任何关键信息，因此是错误的。,musique,offline20_only,0.2,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_fair_budget_offline_vs_residual/offline20_only/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.2_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,16,Queen Elizabeth II,False,预测答案“Queen Elizabeth II”与标准答案“suffragette Alice Paul”完全不符。预测答案没有包含标准答案的任何关键信息，在语义上也不等价，因此未能正确回答关于切斯特·阿瑟硬币上人物的问题。,"判断: 错误
原因: 预测答案“Queen Elizabeth II”与标准答案“suffragette Alice Paul”完全不符。预测答案没有包含标准答案的任何关键信息，在语义上也不等价，因此未能正确回答关于切斯特·阿瑟硬币上人物的问题。",2304,N/A,N/A,N/A,N/A,N/A
Where was the person featured on the Chester Arthur coin born?,Where was suffragette Alice Paul born?,"Alice Paul was born in Paulsdale, Mount Laurel Township, New Jersey.","Answer: Paulsdale, in Mount Laurel Township, New Jersey.",True,0.8571428571428571,0.0,预测答案包含了标准答案中的所有关键信息，即“Paulsdale”、“Mount Laurel Township”和“New Jersey”。两者在语义上完全等价，只是预测答案省略了主语并使用了简略的回答格式，但这不影响对问题关于Alice Paul出生地的准确回答。,musique,offline20_only,0.2,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_fair_budget_offline_vs_residual/offline20_only/seg_100_125/Qwen3-32B/musique/DraftModel_global_topk10_bge/rate_0.2_draft_Qwen2.5-3B-Instruct_revert_rope.csv,seg_100_125,17,"Paulsdale, in Mount Laurel Township, New Jersey.",True,预测答案包含了标准答案中的所有关键信息，即“Paulsdale”、“Mount Laurel Township”和“New Jersey”。虽然预测答案省略了主语“Alice Paul”，但作为对出生地提问的直接回答，其语义与标准答案完全等价，准确回答了问题。,"判断: 正确
原因: 预测答案包含了标准答案中的所有关键信息，即“Paulsdale”、“Mount Laurel Township”和“New Jersey”。虽然预测答案省略了主语“Alice Paul”，但作为对出生地提问的直接回答，其语义与标准答案完全等价，准确回答了问题。",2305,N/A,N/A,N/A,N/A,N/A
