offline_n,online_n,hit_n,jaccard,offline_covered_by_online,online_covered_by_offline,dataset,level,topk,example_id,sub_q_idx,source_chunk_id,online_chunk_ids,offline_doc_ids,offline_available
3,10,0,0.0,0.0,0.0,musique,chunk,3,156,0,5,1 2 3 4 5 6 7 8 9 10,Q178-Doc20 Q79-Doc7 Q8-Doc14,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,156,0,2,1 2 3 4 5 6 7 8 9 10,Q69-Doc6 Q157-Doc1 Q89-Doc22,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,156,0,8,1 2 3 4 5 6 7 8 9 10,Q169-Doc22 Q11-Doc16 Q41-Doc2,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,156,0,1,1 2 3 4 5 6 7 8 9 10,Q89-Doc22 Q69-Doc8 Q19-Doc13 Q15-Doc16 Q157-Doc2,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,0,4,1 2 3 4 5 6 7 8 9 10,Q83-Doc3 Q114-Doc8 Q89-Doc23 Q157-Doc11 Q62-Doc12,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,0,10,1 2 3 4 5 6 7 8 9 10,Q74-Doc19 Q11-Doc6 Q108-Doc7 Q193-Doc17 Q114-Doc6,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,0,7,1 2 3 4 5 6 7 8 9 10,Q117-Doc11 Q108-Doc9 Q28-Doc8 Q199-Doc8 Q173-Doc15,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,156,0,3,1 2 3 4 5 6 7 8 9 10,Q111-Doc9 Q157-Doc4 Q194-Doc3 Q166-Doc3 Q147-Doc5,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,0,6,1 2 3 4 5 6 7 8 9 10,Q62-Doc14 Q91-Doc8 Q62-Doc16 Q83-Doc3 Q91-Doc1,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,0,9,1 2 3 4 5 6 7 8 9 10,Q199-Doc6 Q168-Doc17 Q141-Doc3 Q108-Doc17 Q29-Doc25,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,0,5,1 2 3 4 5 6 7 8 9 10,Q178-Doc20 Q79-Doc7 Q8-Doc14 Q7-Doc10 Q120-Doc18,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,156,0,2,1 2 3 4 5 6 7 8 9 10,Q69-Doc6 Q157-Doc1 Q89-Doc22 Q69-Doc8 Q19-Doc13,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,0,8,1 2 3 4 5 6 7 8 9 10,Q169-Doc22 Q11-Doc16 Q41-Doc2 Q32-Doc4 Q77-Doc4,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,156,0,1,1 2 3 4 5 6 7 8 9 10,Q89-Doc22 Q69-Doc8 Q19-Doc13 Q15-Doc16 Q157-Doc2 Q69-Doc6 Q103-Doc11 Q193-Doc14 Q117-Doc13,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,0,4,1 2 3 4 5 6 7 8 9 10,Q83-Doc3 Q114-Doc8 Q89-Doc23 Q157-Doc11 Q62-Doc12 Q90-Doc9 Q82-Doc16 Q76-Doc6 Q67-Doc5,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,0,10,1 2 3 4 5 6 7 8 9 10,Q74-Doc19 Q11-Doc6 Q108-Doc7 Q193-Doc17 Q114-Doc6 Q74-Doc20 Q141-Doc27 Q129-Doc4 Q89-Doc7,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,0,7,1 2 3 4 5 6 7 8 9 10,Q117-Doc11 Q108-Doc9 Q28-Doc8 Q199-Doc8 Q173-Doc15 Q28-Doc7 Q47-Doc12 Q33-Doc12 Q27-Doc4,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,musique,chunk,10,156,0,3,1 2 3 4 5 6 7 8 9 10,Q111-Doc9 Q157-Doc4 Q194-Doc3 Q166-Doc3 Q147-Doc5 Q78-Doc4 Q8-Doc10 Q157-Doc5 Q88-Doc18,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,0,6,1 2 3 4 5 6 7 8 9 10,Q62-Doc14 Q91-Doc8 Q62-Doc16 Q83-Doc3 Q91-Doc1 Q83-Doc5 Q91-Doc14 Q83-Doc13 Q62-Doc12,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,0,9,1 2 3 4 5 6 7 8 9 10,Q199-Doc6 Q168-Doc17 Q141-Doc3 Q108-Doc17 Q29-Doc25 Q108-Doc13 Q193-Doc19 Q31-Doc14 Q153-Doc2,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,0,5,1 2 3 4 5 6 7 8 9 10,Q178-Doc20 Q79-Doc7 Q8-Doc14 Q7-Doc10 Q120-Doc18 Q118-Doc18 Q113-Doc18 Q62-Doc2 Q88-Doc13,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,156,0,2,1 2 3 4 5 6 7 8 9 10,Q69-Doc6 Q157-Doc1 Q89-Doc22 Q69-Doc8 Q19-Doc13 Q15-Doc16 Q42-Doc14 Q200-Doc13 Q60-Doc14,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,0,8,1 2 3 4 5 6 7 8 9 10,Q169-Doc22 Q11-Doc16 Q41-Doc2 Q32-Doc4 Q77-Doc4 Q169-Doc23 Q74-Doc19 Q11-Doc6 Q104-Doc16,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,156,1,11,1 2 6 11 12 13 14 15 16 17,Q62-Doc12,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,156,1,17,1 2 6 11 12 13 14 15 16 17,Q41-Doc12,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,156,1,1,1 2 6 11 12 13 14 15 16 17,Q89-Doc22,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,156,1,14,1 2 6 11 12 13 14 15 16 17,Q41-Doc3,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,156,1,13,1 2 6 11 12 13 14 15 16 17,Q193-Doc9,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,156,1,16,1 2 6 11 12 13 14 15 16 17,Q104-Doc17,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,156,1,6,1 2 6 11 12 13 14 15 16 17,Q62-Doc14,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,156,1,12,1 2 6 11 12 13 14 15 16 17,Q196-Doc7,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,156,1,15,1 2 6 11 12 13 14 15 16 17,Q181-Doc15,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,156,1,2,1 2 6 11 12 13 14 15 16 17,Q69-Doc6,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,156,1,11,1 2 6 11 12 13 14 15 16 17,Q62-Doc12 Q83-Doc3,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,156,1,17,1 2 6 11 12 13 14 15 16 17,Q41-Doc12 Q32-Doc6,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,156,1,1,1 2 6 11 12 13 14 15 16 17,Q89-Doc22 Q69-Doc8,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,156,1,14,1 2 6 11 12 13 14 15 16 17,Q41-Doc3 Q11-Doc10,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,156,1,13,1 2 6 11 12 13 14 15 16 17,Q193-Doc9 Q117-Doc23,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,156,1,16,1 2 6 11 12 13 14 15 16 17,Q104-Doc17 Q101-Doc14,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,156,1,6,1 2 6 11 12 13 14 15 16 17,Q62-Doc14 Q91-Doc8,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,156,1,12,1 2 6 11 12 13 14 15 16 17,Q196-Doc7 Q170-Doc7,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,156,1,15,1 2 6 11 12 13 14 15 16 17,Q181-Doc15 Q180-Doc17,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,156,1,2,1 2 6 11 12 13 14 15 16 17,Q69-Doc6 Q157-Doc1,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,156,1,11,1 2 6 11 12 13 14 15 16 17,Q62-Doc12 Q83-Doc3 Q157-Doc4,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,156,1,17,1 2 6 11 12 13 14 15 16 17,Q41-Doc12 Q32-Doc6 Q159-Doc5,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,156,1,1,1 2 6 11 12 13 14 15 16 17,Q89-Doc22 Q69-Doc8 Q19-Doc13,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,156,1,14,1 2 6 11 12 13 14 15 16 17,Q41-Doc3 Q11-Doc10 Q78-Doc4,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,156,1,13,1 2 6 11 12 13 14 15 16 17,Q193-Doc9 Q117-Doc23 Q66-Doc27,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,156,1,16,1 2 6 11 12 13 14 15 16 17,Q104-Doc17 Q101-Doc14 Q91-Doc8,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,156,1,6,1 2 6 11 12 13 14 15 16 17,Q62-Doc14 Q91-Doc8 Q62-Doc16,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,156,1,12,1 2 6 11 12 13 14 15 16 17,Q196-Doc7 Q170-Doc7 Q161-Doc7,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,156,1,15,1 2 6 11 12 13 14 15 16 17,Q181-Doc15 Q180-Doc17 Q19-Doc11,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,156,1,2,1 2 6 11 12 13 14 15 16 17,Q69-Doc6 Q157-Doc1 Q89-Doc22,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,156,1,11,1 2 6 11 12 13 14 15 16 17,Q62-Doc12 Q83-Doc3 Q157-Doc4 Q157-Doc6 Q62-Doc14,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,1,17,1 2 6 11 12 13 14 15 16 17,Q41-Doc12 Q32-Doc6 Q159-Doc5 Q156-Doc14 Q131-Doc15,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,156,1,1,1 2 6 11 12 13 14 15 16 17,Q89-Doc22 Q69-Doc8 Q19-Doc13 Q15-Doc16 Q157-Doc2,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,1,14,1 2 6 11 12 13 14 15 16 17,Q41-Doc3 Q11-Doc10 Q78-Doc4 Q8-Doc10 Q178-Doc2,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,1,13,1 2 6 11 12 13 14 15 16 17,Q193-Doc9 Q117-Doc23 Q66-Doc27 Q19-Doc9 Q193-Doc3,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,1,16,1 2 6 11 12 13 14 15 16 17,Q104-Doc17 Q101-Doc14 Q91-Doc8 Q62-Doc16 Q115-Doc12,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,1,6,1 2 6 11 12 13 14 15 16 17,Q62-Doc14 Q91-Doc8 Q62-Doc16 Q83-Doc3 Q91-Doc1,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,1,12,1 2 6 11 12 13 14 15 16 17,Q196-Doc7 Q170-Doc7 Q161-Doc7 Q37-Doc3 Q88-Doc13,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,156,1,15,1 2 6 11 12 13 14 15 16 17,Q181-Doc15 Q180-Doc17 Q19-Doc11 Q196-Doc6 Q170-Doc6,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,156,1,2,1 2 6 11 12 13 14 15 16 17,Q69-Doc6 Q157-Doc1 Q89-Doc22 Q69-Doc8 Q19-Doc13,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,156,1,11,1 2 6 11 12 13 14 15 16 17,Q62-Doc12 Q83-Doc3 Q157-Doc4 Q157-Doc6 Q62-Doc14 Q65-Doc12 Q120-Doc18 Q118-Doc18 Q113-Doc18,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,1,17,1 2 6 11 12 13 14 15 16 17,Q41-Doc12 Q32-Doc6 Q159-Doc5 Q156-Doc14 Q131-Doc15 Q102-Doc15 Q65-Doc17 Q77-Doc13 Q122-Doc7,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,156,1,1,1 2 6 11 12 13 14 15 16 17,Q89-Doc22 Q69-Doc8 Q19-Doc13 Q15-Doc16 Q157-Doc2 Q69-Doc6 Q103-Doc11 Q193-Doc14 Q117-Doc13,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,1,14,1 2 6 11 12 13 14 15 16 17,Q41-Doc3 Q11-Doc10 Q78-Doc4 Q8-Doc10 Q178-Doc2 Q36-Doc13 Q152-Doc7 Q163-Doc7 Q79-Doc12,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,1,13,1 2 6 11 12 13 14 15 16 17,Q193-Doc9 Q117-Doc23 Q66-Doc27 Q19-Doc9 Q193-Doc3 Q89-Doc15 Q66-Doc23 Q53-Doc23 Q19-Doc3,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,1,16,1 2 6 11 12 13 14 15 16 17,Q104-Doc17 Q101-Doc14 Q91-Doc8 Q62-Doc16 Q115-Doc12 Q104-Doc8 Q101-Doc2 Q2-Doc4 Q138-Doc6,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,1,6,1 2 6 11 12 13 14 15 16 17,Q62-Doc14 Q91-Doc8 Q62-Doc16 Q83-Doc3 Q91-Doc1 Q83-Doc5 Q91-Doc14 Q83-Doc13 Q62-Doc12,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,1,12,1 2 6 11 12 13 14 15 16 17,Q196-Doc7 Q170-Doc7 Q161-Doc7 Q37-Doc3 Q88-Doc13 Q120-Doc11 Q118-Doc11 Q113-Doc11 Q129-Doc6,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,156,1,15,1 2 6 11 12 13 14 15 16 17,Q181-Doc15 Q180-Doc17 Q19-Doc11 Q196-Doc6 Q170-Doc6 Q161-Doc6 Q178-Doc13 Q104-Doc16 Q163-Doc5,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,156,1,2,1 2 6 11 12 13 14 15 16 17,Q69-Doc6 Q157-Doc1 Q89-Doc22 Q69-Doc8 Q19-Doc13 Q15-Doc16 Q42-Doc14 Q200-Doc13 Q60-Doc14,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,158,0,7,1 2 3 4 5 6 7 8 9 10,Q159-Doc4,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,0,3,1 2 3 4 5 6 7 8 9 10,Q198-Doc17,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,0,6,1 2 3 4 5 6 7 8 9 10,Q147-Doc15,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,0,9,1 2 3 4 5 6 7 8 9 10,Q159-Doc17,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,0,2,1 2 3 4 5 6 7 8 9 10,Q100-Doc13,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,0,8,1 2 3 4 5 6 7 8 9 10,Q198-Doc14,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,0,5,1 2 3 4 5 6 7 8 9 10,Q102-Doc15,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,0,1,1 2 3 4 5 6 7 8 9 10,Q102-Doc13,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,0,4,1 2 3 4 5 6 7 8 9 10,Q136-Doc2,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,0,10,1 2 3 4 5 6 7 8 9 10,Q37-Doc11,1
2,10,2,0.2,1.0,0.2,musique,chunk,2,158,0,7,1 2 3 4 5 6 7 8 9 10,Q159-Doc4 Q159-Doc1,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,0,3,1 2 3 4 5 6 7 8 9 10,Q198-Doc17 Q100-Doc13,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,0,6,1 2 3 4 5 6 7 8 9 10,Q147-Doc15 Q136-Doc10,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,0,9,1 2 3 4 5 6 7 8 9 10,Q159-Doc17 Q44-Doc15,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,0,2,1 2 3 4 5 6 7 8 9 10,Q100-Doc13 Q194-Doc9,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,0,8,1 2 3 4 5 6 7 8 9 10,Q198-Doc14 Q175-Doc17,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,0,5,1 2 3 4 5 6 7 8 9 10,Q102-Doc15 Q159-Doc11,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,0,1,1 2 3 4 5 6 7 8 9 10,Q102-Doc13 Q16-Doc13,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,158,0,4,1 2 3 4 5 6 7 8 9 10,Q136-Doc2 Q159-Doc7,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,0,10,1 2 3 4 5 6 7 8 9 10,Q37-Doc11 Q100-Doc16,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,musique,chunk,3,158,0,7,1 2 3 4 5 6 7 8 9 10,Q159-Doc4 Q159-Doc1 Q102-Doc13,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,158,0,3,1 2 3 4 5 6 7 8 9 10,Q198-Doc17 Q100-Doc13 Q159-Doc1,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,158,0,6,1 2 3 4 5 6 7 8 9 10,Q147-Doc15 Q136-Doc10 Q66-Doc22,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,158,0,9,1 2 3 4 5 6 7 8 9 10,Q159-Doc17 Q44-Doc15 Q16-Doc15,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,158,0,2,1 2 3 4 5 6 7 8 9 10,Q100-Doc13 Q194-Doc9 Q136-Doc4,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,158,0,8,1 2 3 4 5 6 7 8 9 10,Q198-Doc14 Q175-Doc17 Q198-Doc13,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,158,0,5,1 2 3 4 5 6 7 8 9 10,Q102-Doc15 Q159-Doc11 Q144-Doc18,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,158,0,1,1 2 3 4 5 6 7 8 9 10,Q102-Doc13 Q16-Doc13 Q159-Doc11,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,musique,chunk,3,158,0,4,1 2 3 4 5 6 7 8 9 10,Q136-Doc2 Q159-Doc7 Q159-Doc1,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,158,0,10,1 2 3 4 5 6 7 8 9 10,Q37-Doc11 Q100-Doc16 Q159-Doc2,1
5,10,2,0.15384615384615385,0.4,0.2,musique,chunk,5,158,0,7,1 2 3 4 5 6 7 8 9 10,Q159-Doc4 Q159-Doc1 Q102-Doc13 Q16-Doc13 Q136-Doc4,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,158,0,3,1 2 3 4 5 6 7 8 9 10,Q198-Doc17 Q100-Doc13 Q159-Doc1 Q102-Doc13 Q16-Doc13,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,158,0,6,1 2 3 4 5 6 7 8 9 10,Q147-Doc15 Q136-Doc10 Q66-Doc22 Q53-Doc24 Q136-Doc4,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,158,0,9,1 2 3 4 5 6 7 8 9 10,Q159-Doc17 Q44-Doc15 Q16-Doc15 Q159-Doc5 Q159-Doc11,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,158,0,2,1 2 3 4 5 6 7 8 9 10,Q100-Doc13 Q194-Doc9 Q136-Doc4 Q198-Doc11 Q197-Doc9,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,158,0,8,1 2 3 4 5 6 7 8 9 10,Q198-Doc14 Q175-Doc17 Q198-Doc13 Q194-Doc12 Q175-Doc12,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,158,0,5,1 2 3 4 5 6 7 8 9 10,Q102-Doc15 Q159-Doc11 Q144-Doc18 Q102-Doc16 Q44-Doc13,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,158,0,1,1 2 3 4 5 6 7 8 9 10,Q102-Doc13 Q16-Doc13 Q159-Doc11 Q144-Doc18 Q102-Doc16,1
5,10,2,0.15384615384615385,0.4,0.2,musique,chunk,5,158,0,4,1 2 3 4 5 6 7 8 9 10,Q136-Doc2 Q159-Doc7 Q159-Doc1 Q102-Doc13 Q16-Doc13,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,158,0,10,1 2 3 4 5 6 7 8 9 10,Q37-Doc11 Q100-Doc16 Q159-Doc2 Q187-Doc10 Q162-Doc10,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,158,0,7,1 2 3 4 5 6 7 8 9 10,Q159-Doc4 Q159-Doc1 Q102-Doc13 Q16-Doc13 Q136-Doc4 Q68-Doc9 Q159-Doc2 Q100-Doc13 Q45-Doc15,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,musique,chunk,10,158,0,3,1 2 3 4 5 6 7 8 9 10,Q198-Doc17 Q100-Doc13 Q159-Doc1 Q102-Doc13 Q16-Doc13 Q65-Doc15 Q159-Doc2 Q136-Doc2 Q176-Doc16,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,158,0,6,1 2 3 4 5 6 7 8 9 10,Q147-Doc15 Q136-Doc10 Q66-Doc22 Q53-Doc24 Q136-Doc4 Q159-Doc2 Q136-Doc2 Q66-Doc12 Q55-Doc12,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,158,0,9,1 2 3 4 5 6 7 8 9 10,Q159-Doc17 Q44-Doc15 Q16-Doc15 Q159-Doc5 Q159-Doc11 Q144-Doc18 Q102-Doc16 Q44-Doc13 Q16-Doc12,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,158,0,2,1 2 3 4 5 6 7 8 9 10,Q100-Doc13 Q194-Doc9 Q136-Doc4 Q198-Doc11 Q197-Doc9 Q194-Doc13 Q166-Doc7 Q154-Doc9 Q175-Doc17,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,158,0,8,1 2 3 4 5 6 7 8 9 10,Q198-Doc14 Q175-Doc17 Q198-Doc13 Q194-Doc12 Q175-Doc12 Q69-Doc13 Q159-Doc2 Q197-Doc5 Q102-Doc15,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,158,0,5,1 2 3 4 5 6 7 8 9 10,Q102-Doc15 Q159-Doc11 Q144-Doc18 Q102-Doc16 Q44-Doc13 Q16-Doc12 Q197-Doc4 Q194-Doc17 Q165-Doc6,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,158,0,1,1 2 3 4 5 6 7 8 9 10,Q102-Doc13 Q16-Doc13 Q159-Doc11 Q144-Doc18 Q102-Doc16 Q44-Doc13 Q16-Doc12 Q198-Doc17 Q159-Doc3,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,158,0,4,1 2 3 4 5 6 7 8 9 10,Q136-Doc2 Q159-Doc7 Q159-Doc1 Q102-Doc13 Q16-Doc13 Q198-Doc17 Q159-Doc3 Q136-Doc4 Q147-Doc15,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,musique,chunk,10,158,0,10,1 2 3 4 5 6 7 8 9 10,Q37-Doc11 Q100-Doc16 Q159-Doc2 Q187-Doc10 Q162-Doc10 Q198-Doc17 Q159-Doc3 Q103-Doc5 Q100-Doc13,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,1,13,1 9 11 12 13 14 15 16 17 18,Q44-Doc1,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,1,16,1 9 11 12 13 14 15 16 17 18,Q144-Doc12,1
1,10,1,0.1,1.0,0.1,musique,chunk,1,158,1,9,1 9 11 12 13 14 15 16 17 18,Q159-Doc17,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,1,15,1 9 11 12 13 14 15 16 17 18,Q144-Doc3,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,1,12,1 9 11 12 13 14 15 16 17 18,Q144-Doc15,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,1,18,1 9 11 12 13 14 15 16 17 18,Q34-Doc10,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,1,11,1 9 11 12 13 14 15 16 17 18,Q144-Doc18,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,1,17,1 9 11 12 13 14 15 16 17 18,Q44-Doc15,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,1,1,1 9 11 12 13 14 15 16 17 18,Q102-Doc13,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,158,1,14,1 9 11 12 13 14 15 16 17 18,Q44-Doc14,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,1,13,1 9 11 12 13 14 15 16 17 18,Q44-Doc1 Q16-Doc4,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,1,16,1 9 11 12 13 14 15 16 17 18,Q144-Doc12 Q137-Doc4,1
2,10,1,0.09090909090909091,0.5,0.1,musique,chunk,2,158,1,9,1 9 11 12 13 14 15 16 17 18,Q159-Doc17 Q44-Doc15,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,1,15,1 9 11 12 13 14 15 16 17 18,Q144-Doc3 Q44-Doc16,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,1,12,1 9 11 12 13 14 15 16 17 18,Q144-Doc15 Q44-Doc2,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,1,18,1 9 11 12 13 14 15 16 17 18,Q34-Doc10 Q34-Doc9,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,1,11,1 9 11 12 13 14 15 16 17 18,Q144-Doc18 Q102-Doc16,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,1,17,1 9 11 12 13 14 15 16 17 18,Q44-Doc15 Q16-Doc15,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,1,1,1 9 11 12 13 14 15 16 17 18,Q102-Doc13 Q16-Doc13,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,158,1,14,1 9 11 12 13 14 15 16 17 18,Q44-Doc14 Q16-Doc16,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,158,1,13,1 9 11 12 13 14 15 16 17 18,Q44-Doc1 Q16-Doc4 Q144-Doc11,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,158,1,16,1 9 11 12 13 14 15 16 17 18,Q144-Doc12 Q137-Doc4 Q44-Doc17,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,158,1,9,1 9 11 12 13 14 15 16 17 18,Q159-Doc17 Q44-Doc15 Q16-Doc15,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,158,1,15,1 9 11 12 13 14 15 16 17 18,Q144-Doc3 Q44-Doc16 Q142-Doc3,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,158,1,12,1 9 11 12 13 14 15 16 17 18,Q144-Doc15 Q44-Doc2 Q16-Doc1,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,158,1,18,1 9 11 12 13 14 15 16 17 18,Q34-Doc10 Q34-Doc9 Q191-Doc8,1
