example_id,sub_q_idx,offline,online_ref,rate,offline_size,online_size,inter,union,jaccard,online_recall_by_offline,offline_precision_vs_online
32,0,docgen_draft_smart_freq,pure_online_draft15,0.15,211,246,102,355,0.28732394366197184,0.4146341463414634,0.4834123222748815
32,1,docgen_draft_smart_freq,pure_online_draft15,0.15,253,291,124,420,0.29523809523809524,0.4261168384879725,0.4901185770750988
33,0,docgen_draft_smart_freq,pure_online_draft15,0.15,112,144,51,205,0.24878048780487805,0.3541666666666667,0.45535714285714285
35,0,docgen_draft_smart_freq,pure_online_draft15,0.15,169,205,91,283,0.3215547703180212,0.44390243902439025,0.5384615384615384
35,1,docgen_draft_smart_freq,pure_online_draft15,0.15,175,208,67,316,0.2120253164556962,0.32211538461538464,0.38285714285714284
36,0,docgen_draft_smart_freq,pure_online_draft15,0.15,216,246,121,341,0.3548387096774194,0.491869918699187,0.5601851851851852
36,1,docgen_draft_smart_freq,pure_online_draft15,0.15,268,302,119,451,0.2638580931263858,0.39403973509933776,0.44402985074626866
37,0,docgen_draft_smart_freq,pure_online_draft15,0.15,156,192,60,288,0.20833333333333334,0.3125,0.38461538461538464
37,1,docgen_draft_smart_freq,pure_online_draft15,0.15,189,247,54,382,0.14136125654450263,0.21862348178137653,0.2857142857142857
38,0,docgen_draft_smart_freq,pure_online_draft15,0.15,118,149,68,199,0.3417085427135678,0.4563758389261745,0.576271186440678
38,1,docgen_draft_smart_freq,pure_online_draft15,0.15,144,178,49,273,0.1794871794871795,0.2752808988764045,0.3402777777777778
39,0,docgen_draft_smart_freq,pure_online_draft15,0.15,139,182,64,257,0.2490272373540856,0.3516483516483517,0.460431654676259
39,1,docgen_draft_smart_freq,pure_online_draft15,0.15,197,237,66,368,0.1793478260869565,0.27848101265822783,0.3350253807106599
40,0,docgen_draft_smart_freq,pure_online_draft15,0.15,159,189,76,272,0.27941176470588236,0.4021164021164021,0.4779874213836478
40,1,docgen_draft_smart_freq,pure_online_draft15,0.15,223,258,87,394,0.22081218274111675,0.3372093023255814,0.3901345291479821
43,0,docgen_draft_smart_freq,pure_online_draft15,0.15,122,150,63,209,0.3014354066985646,0.42,0.5163934426229508
43,1,docgen_draft_smart_freq,pure_online_draft15,0.15,143,178,54,267,0.20224719101123595,0.30337078651685395,0.3776223776223776
44,0,docgen_draft_smart_freq,pure_online_draft15,0.15,145,175,86,234,0.36752136752136755,0.49142857142857144,0.593103448275862
44,1,docgen_draft_smart_freq,pure_online_draft15,0.15,161,196,81,276,0.29347826086956524,0.413265306122449,0.5031055900621118
44,2,docgen_draft_smart_freq,pure_online_draft15,0.15,235,267,108,394,0.27411167512690354,0.4044943820224719,0.4595744680851064
45,0,docgen_draft_smart_freq,pure_online_draft15,0.15,225,257,115,367,0.3133514986376022,0.4474708171206226,0.5111111111111111
45,1,docgen_draft_smart_freq,pure_online_draft15,0.15,267,307,119,455,0.26153846153846155,0.38762214983713356,0.44569288389513106
46,0,docgen_draft_smart_freq,pure_online_draft15,0.15,223,260,109,374,0.2914438502673797,0.41923076923076924,0.48878923766816146
46,1,docgen_draft_smart_freq,pure_online_draft15,0.15,283,324,132,475,0.27789473684210525,0.4074074074074074,0.4664310954063604
50,0,docgen_draft_smart_freq,pure_online_draft15,0.15,245,276,136,385,0.35324675324675325,0.4927536231884058,0.5551020408163265
50,1,docgen_draft_smart_freq,pure_online_draft15,0.15,284,315,140,459,0.30501089324618735,0.4444444444444444,0.49295774647887325
50,2,docgen_draft_smart_freq,pure_online_draft15,0.15,284,315,140,459,0.30501089324618735,0.4444444444444444,0.49295774647887325
50,3,docgen_draft_smart_freq,pure_online_draft15,0.15,418,451,186,683,0.27232796486090777,0.4124168514412417,0.4449760765550239
51,0,docgen_draft_smart_freq,pure_online_draft15,0.15,156,191,102,245,0.4163265306122449,0.5340314136125655,0.6538461538461539
51,1,docgen_draft_smart_freq,pure_online_draft15,0.15,225,264,129,360,0.35833333333333334,0.48863636363636365,0.5733333333333334
52,0,docgen_draft_smart_freq,pure_online_draft15,0.15,156,191,97,250,0.388,0.5078534031413613,0.6217948717948718
52,1,docgen_draft_smart_freq,pure_online_draft15,0.15,197,235,97,335,0.28955223880597014,0.4127659574468085,0.49238578680203043
52,2,docgen_draft_smart_freq,pure_online_draft15,0.15,253,296,113,436,0.2591743119266055,0.38175675675675674,0.44664031620553357
53,0,docgen_draft_smart_freq,pure_online_draft15,0.15,210,243,100,353,0.28328611898017,0.411522633744856,0.47619047619047616
54,0,docgen_draft_smart_freq,pure_online_draft15,0.15,142,180,83,239,0.3472803347280335,0.46111111111111114,0.5845070422535211
54,1,docgen_draft_smart_freq,pure_online_draft15,0.15,264,305,145,424,0.3419811320754717,0.47540983606557374,0.5492424242424242
55,0,docgen_draft_smart_freq,pure_online_draft15,0.15,221,261,96,386,0.24870466321243523,0.367816091954023,0.4343891402714932
56,0,docgen_draft_smart_freq,pure_online_draft15,0.15,190,219,107,302,0.3543046357615894,0.4885844748858447,0.5631578947368421
57,0,docgen_draft_smart_freq,pure_online_draft15,0.15,169,201,85,285,0.2982456140350877,0.4228855721393035,0.5029585798816568
58,0,docgen_draft_smart_freq,pure_online_draft15,0.15,169,196,93,272,0.34191176470588236,0.4744897959183674,0.5502958579881657
58,1,docgen_draft_smart_freq,pure_online_draft15,0.15,172,206,73,305,0.23934426229508196,0.35436893203883496,0.42441860465116277
59,0,docgen_draft_smart_freq,pure_online_draft15,0.15,190,219,94,315,0.2984126984126984,0.4292237442922374,0.49473684210526314
59,1,docgen_draft_smart_freq,pure_online_draft15,0.15,155,205,53,307,0.17263843648208468,0.25853658536585367,0.3419354838709677
60,0,docgen_draft_smart_freq,pure_online_draft15,0.15,182,216,113,285,0.39649122807017545,0.5231481481481481,0.6208791208791209
60,1,docgen_draft_smart_freq,pure_online_draft15,0.15,290,327,142,475,0.29894736842105263,0.43425076452599387,0.4896551724137931
63,0,docgen_draft_smart_freq,pure_online_draft15,0.15,216,247,102,361,0.28254847645429365,0.41295546558704455,0.4722222222222222
63,1,docgen_draft_smart_freq,pure_online_draft15,0.15,120,154,39,235,0.16595744680851063,0.2532467532467532,0.325
64,0,docgen_draft_smart_freq,pure_online_draft15,0.15,131,167,65,233,0.27896995708154504,0.38922155688622756,0.4961832061068702
64,1,docgen_draft_smart_freq,pure_online_draft15,0.15,157,195,74,278,0.26618705035971224,0.37948717948717947,0.4713375796178344
66,0,docgen_draft_smart_freq,pure_online_draft15,0.15,230,269,131,368,0.35597826086956524,0.48698884758364314,0.5695652173913044
68,0,docgen_draft_smart_freq,pure_online_draft15,0.15,148,178,85,241,0.35269709543568467,0.47752808988764045,0.5743243243243243
68,1,docgen_draft_smart_freq,pure_online_draft15,0.15,154,186,68,272,0.25,0.3655913978494624,0.44155844155844154
71,0,docgen_draft_smart_freq,pure_online_draft15,0.15,238,272,120,390,0.3076923076923077,0.4411764705882353,0.5042016806722689
71,1,docgen_draft_smart_freq,pure_online_draft15,0.15,327,378,190,515,0.36893203883495146,0.5026455026455027,0.581039755351682
72,0,docgen_draft_smart_freq,pure_online_draft15,0.15,235,265,129,371,0.3477088948787062,0.4867924528301887,0.548936170212766
72,1,docgen_draft_smart_freq,pure_online_draft15,0.15,169,208,77,300,0.25666666666666665,0.3701923076923077,0.4556213017751479
74,0,docgen_draft_smart_freq,pure_online_draft15,0.15,184,215,79,320,0.246875,0.3674418604651163,0.42934782608695654
74,1,docgen_draft_smart_freq,pure_online_draft15,0.15,227,260,109,378,0.28835978835978837,0.41923076923076924,0.4801762114537445
75,0,docgen_draft_smart_freq,pure_online_draft15,0.15,231,276,97,410,0.23658536585365852,0.35144927536231885,0.4199134199134199
77,0,docgen_draft_smart_freq,pure_online_draft15,0.15,273,311,135,449,0.30066815144766146,0.4340836012861736,0.4945054945054945
77,1,docgen_draft_smart_freq,pure_online_draft15,0.15,324,367,150,541,0.27726432532347506,0.4087193460490463,0.46296296296296297
78,0,docgen_draft_smart_freq,pure_online_draft15,0.15,127,159,80,206,0.3883495145631068,0.5031446540880503,0.6299212598425197
78,1,docgen_draft_smart_freq,pure_online_draft15,0.15,262,295,124,433,0.2863741339491917,0.42033898305084744,0.4732824427480916
79,0,docgen_draft_smart_freq,pure_online_draft15,0.15,186,221,109,298,0.36577181208053694,0.49321266968325794,0.5860215053763441
79,1,docgen_draft_smart_freq,pure_online_draft15,0.15,232,273,85,420,0.20238095238095238,0.31135531135531136,0.36637931034482757
79,2,docgen_draft_smart_freq,pure_online_draft15,0.15,202,244,122,324,0.3765432098765432,0.5,0.6039603960396039
80,0,docgen_draft_smart_freq,pure_online_draft15,0.15,194,226,85,335,0.2537313432835821,0.37610619469026546,0.4381443298969072
81,0,docgen_draft_smart_freq,pure_online_draft15,0.15,195,233,118,310,0.38064516129032255,0.5064377682403434,0.6051282051282051
81,1,docgen_draft_smart_freq,pure_online_draft15,0.15,238,275,118,395,0.29873417721518986,0.4290909090909091,0.4957983193277311
82,0,docgen_draft_smart_freq,pure_online_draft15,0.15,193,229,103,319,0.322884012539185,0.4497816593886463,0.533678756476684
82,1,docgen_draft_smart_freq,pure_online_draft15,0.15,240,283,103,420,0.24523809523809523,0.36395759717314485,0.42916666666666664
84,0,docgen_draft_smart_freq,pure_online_draft15,0.15,188,223,105,306,0.3431372549019608,0.47085201793721976,0.5585106382978723
84,1,docgen_draft_smart_freq,pure_online_draft15,0.15,182,215,88,309,0.284789644012945,0.40930232558139534,0.4835164835164835
85,0,docgen_draft_smart_freq,pure_online_draft15,0.15,302,343,175,470,0.3723404255319149,0.5102040816326531,0.5794701986754967
86,0,docgen_draft_smart_freq,pure_online_draft15,0.15,121,157,83,195,0.4256410256410256,0.5286624203821656,0.6859504132231405
86,1,docgen_draft_smart_freq,pure_online_draft15,0.15,203,242,100,345,0.2898550724637681,0.4132231404958678,0.49261083743842365
88,0,docgen_draft_smart_freq,pure_online_draft15,0.15,205,238,89,354,0.2514124293785311,0.3739495798319328,0.43414634146341463
88,1,docgen_draft_smart_freq,pure_online_draft15,0.15,136,183,73,246,0.2967479674796748,0.3989071038251366,0.5367647058823529
88,2,docgen_draft_smart_freq,pure_online_draft15,0.15,158,194,61,291,0.20962199312714777,0.31443298969072164,0.3860759493670886
89,0,docgen_draft_smart_freq,pure_online_draft15,0.15,190,224,90,324,0.2777777777777778,0.4017857142857143,0.47368421052631576
89,1,docgen_draft_smart_freq,pure_online_draft15,0.15,237,271,120,388,0.30927835051546393,0.44280442804428044,0.5063291139240507
90,0,docgen_draft_smart_freq,pure_online_draft15,0.15,239,270,135,374,0.3609625668449198,0.5,0.5648535564853556
90,1,docgen_draft_smart_freq,pure_online_draft15,0.15,173,210,81,302,0.2682119205298013,0.38571428571428573,0.4682080924855491
90,2,docgen_draft_smart_freq,pure_online_draft15,0.15,258,309,83,484,0.17148760330578514,0.2686084142394822,0.32170542635658916
91,0,docgen_draft_smart_freq,pure_online_draft15,0.15,142,177,79,240,0.32916666666666666,0.4463276836158192,0.5563380281690141
91,1,docgen_draft_smart_freq,pure_online_draft15,0.15,180,233,71,342,0.20760233918128654,0.30472103004291845,0.39444444444444443
93,0,docgen_draft_smart_freq,pure_online_draft15,0.15,184,224,90,318,0.2830188679245283,0.4017857142857143,0.4891304347826087
93,1,docgen_draft_smart_freq,pure_online_draft15,0.15,223,255,101,377,0.26790450928381965,0.396078431372549,0.452914798206278
95,0,docgen_draft_smart_freq,pure_online_draft15,0.15,152,185,82,255,0.3215686274509804,0.44324324324324327,0.5394736842105263
96,0,docgen_draft_smart_freq,pure_online_draft15,0.15,157,190,83,264,0.3143939393939394,0.4368421052631579,0.5286624203821656
96,1,docgen_draft_smart_freq,pure_online_draft15,0.15,174,209,66,317,0.2082018927444795,0.3157894736842105,0.3793103448275862
97,0,docgen_draft_smart_freq,pure_online_draft15,0.15,170,205,91,284,0.3204225352112676,0.44390243902439025,0.5352941176470588
97,1,docgen_draft_smart_freq,pure_online_draft15,0.15,172,208,75,305,0.2459016393442623,0.3605769230769231,0.436046511627907
98,0,docgen_draft_smart_freq,pure_online_draft15,0.15,174,210,91,293,0.310580204778157,0.43333333333333335,0.5229885057471264
98,1,docgen_draft_smart_freq,pure_online_draft15,0.15,181,217,73,325,0.2246153846153846,0.33640552995391704,0.40331491712707185
100,0,docgen_draft_smart_freq,pure_online_draft15,0.15,195,229,85,339,0.25073746312684364,0.37117903930131,0.4358974358974359
100,1,docgen_draft_smart_freq,pure_online_draft15,0.15,203,233,80,356,0.2247191011235955,0.34334763948497854,0.39408866995073893
101,0,docgen_draft_smart_freq,pure_online_draft15,0.15,128,160,67,221,0.3031674208144796,0.41875,0.5234375
101,1,docgen_draft_smart_freq,pure_online_draft15,0.15,231,275,136,370,0.3675675675675676,0.49454545454545457,0.5887445887445888
102,0,docgen_draft_smart_freq,pure_online_draft15,0.15,183,216,94,305,0.3081967213114754,0.4351851851851852,0.5136612021857924
102,1,docgen_draft_smart_freq,pure_online_draft15,0.15,246,277,106,417,0.2541966426858513,0.38267148014440433,0.43089430894308944
103,0,docgen_draft_smart_freq,pure_online_draft15,0.15,201,243,109,335,0.3253731343283582,0.448559670781893,0.5422885572139303
103,1,docgen_draft_smart_freq,pure_online_draft15,0.15,164,197,59,302,0.19536423841059603,0.29949238578680204,0.3597560975609756
104,0,docgen_draft_smart_freq,pure_online_draft15,0.15,319,366,135,550,0.24545454545454545,0.36885245901639346,0.4231974921630094
105,0,docgen_draft_smart_freq,pure_online_draft15,0.15,359,396,184,571,0.3222416812609457,0.46464646464646464,0.5125348189415042
105,1,docgen_draft_smart_freq,pure_online_draft15,0.15,458,500,235,723,0.32503457814661135,0.47,0.5131004366812227
109,0,docgen_draft_smart_freq,pure_online_draft15,0.15,279,318,117,480,0.24375,0.36792452830188677,0.41935483870967744
112,0,docgen_draft_smart_freq,pure_online_draft15,0.15,119,153,67,205,0.32682926829268294,0.43790849673202614,0.5630252100840336
112,1,docgen_draft_smart_freq,pure_online_draft15,0.15,168,201,64,305,0.2098360655737705,0.31840796019900497,0.38095238095238093
113,0,docgen_draft_smart_freq,pure_online_draft15,0.15,215,245,101,359,0.28133704735376047,0.4122448979591837,0.4697674418604651
113,1,docgen_draft_smart_freq,pure_online_draft15,0.15,195,225,100,320,0.3125,0.4444444444444444,0.5128205128205128
114,0,docgen_draft_smart_freq,pure_online_draft15,0.15,255,286,126,415,0.3036144578313253,0.4405594405594406,0.49411764705882355
114,1,docgen_draft_smart_freq,pure_online_draft15,0.15,197,229,75,351,0.21367521367521367,0.32751091703056767,0.38071065989847713
117,0,docgen_draft_smart_freq,pure_online_draft15,0.15,196,229,138,287,0.4808362369337979,0.6026200873362445,0.7040816326530612
117,1,docgen_draft_smart_freq,pure_online_draft15,0.15,148,181,56,273,0.20512820512820512,0.30939226519337015,0.3783783783783784
118,0,docgen_draft_smart_freq,pure_online_draft15,0.15,208,237,96,349,0.27507163323782235,0.4050632911392405,0.46153846153846156
119,0,docgen_draft_smart_freq,pure_online_draft15,0.15,207,248,114,341,0.3343108504398827,0.4596774193548387,0.5507246376811594
119,1,docgen_draft_smart_freq,pure_online_draft15,0.15,172,204,71,305,0.23278688524590163,0.3480392156862745,0.4127906976744186
120,0,docgen_draft_smart_freq,pure_online_draft15,0.15,321,356,187,490,0.3816326530612245,0.5252808988764045,0.5825545171339563
121,0,docgen_draft_smart_freq,pure_online_draft15,0.15,265,297,128,434,0.29493087557603687,0.43097643097643096,0.4830188679245283
121,1,docgen_draft_smart_freq,pure_online_draft15,0.15,277,315,139,453,0.3068432671081678,0.44126984126984126,0.5018050541516246
123,0,docgen_draft_smart_freq,pure_online_draft15,0.15,288,317,118,487,0.24229979466119098,0.3722397476340694,0.4097222222222222
123,1,docgen_draft_smart_freq,pure_online_draft15,0.15,229,261,119,371,0.32075471698113206,0.4559386973180077,0.519650655021834
123,2,docgen_draft_smart_freq,pure_online_draft15,0.15,216,253,103,366,0.2814207650273224,0.40711462450592883,0.47685185185185186
123,3,docgen_draft_smart_freq,pure_online_draft15,0.15,246,285,112,419,0.26730310262529833,0.3929824561403509,0.45528455284552843
125,0,docgen_draft_smart_freq,pure_online_draft15,0.15,317,354,185,486,0.38065843621399176,0.5225988700564972,0.583596214511041
126,0,docgen_draft_smart_freq,pure_online_draft15,0.15,193,227,92,328,0.2804878048780488,0.4052863436123348,0.47668393782383417
126,1,docgen_draft_smart_freq,pure_online_draft15,0.15,221,257,84,394,0.2131979695431472,0.32684824902723736,0.38009049773755654
127,0,docgen_draft_smart_freq,pure_online_draft15,0.15,150,179,70,259,0.2702702702702703,0.39106145251396646,0.4666666666666667
128,0,docgen_draft_smart_freq,pure_online_draft15,0.15,245,280,103,422,0.24407582938388625,0.3678571428571429,0.4204081632653061
129,0,docgen_draft_smart_freq,pure_online_draft15,0.15,291,322,125,488,0.25614754098360654,0.38819875776397517,0.42955326460481097
130,0,docgen_draft_smart_freq,pure_online_draft15,0.15,138,170,77,231,0.3333333333333333,0.45294117647058824,0.5579710144927537
130,1,docgen_draft_smart_freq,pure_online_draft15,0.15,215,250,93,372,0.25,0.372,0.4325581395348837
131,0,docgen_draft_smart_freq,pure_online_draft15,0.15,142,174,69,247,0.2793522267206478,0.39655172413793105,0.4859154929577465
131,1,docgen_draft_smart_freq,pure_online_draft15,0.15,178,212,74,316,0.23417721518987342,0.3490566037735849,0.4157303370786517
133,0,docgen_draft_smart_freq,pure_online_draft15,0.15,177,209,84,302,0.2781456953642384,0.4019138755980861,0.4745762711864407
133,1,docgen_draft_smart_freq,pure_online_draft15,0.15,192,227,92,327,0.28134556574923547,0.4052863436123348,0.4791666666666667
135,0,docgen_draft_smart_freq,pure_online_draft15,0.15,179,210,100,289,0.3460207612456747,0.47619047619047616,0.5586592178770949
135,1,docgen_draft_smart_freq,pure_online_draft15,0.15,180,218,58,340,0.17058823529411765,0.26605504587155965,0.32222222222222224
